#step,index
0,1.54795
1,1.54795
2,1.50283
3,1.44602
4,1.44071
5,1.39643
6,1.39205
7,1.39205
8,1.39205
9,1.37816
10,1.37816
11,1.3772
12,1.3772
13,1.37436
14,1.37436
15,1.37436
16,1.37436
17,1.37436
18,1.37436
19,1.37436
20,1.37436
21,1.37436
22,1.37436
23,1.37436
24,1.37436
25,1.37436
26,1.37436
27,1.37436
28,1.37436
29,1.37436
30,1.37436
31,1.342
32,1.342
33,1.29915
34,1.29915
35,1.29915
36,1.29915
37,1.29915
38,1.29915
39,1.29915
40,1.29915
41,1.29915
42,1.29915
43,1.29915
44,1.29915
45,1.29915
46,1.29915
47,1.29915
48,1.29915
49,1.29915
50,1.29915
51,1.29915
52,1.29915
53,1.29915
54,1.29915
55,1.29915
56,1.29915
57,1.29915
58,1.29915
59,1.29915
60,1.29915
61,1.29915
62,1.29915
63,1.29915
64,1.29915
65,1.29915
66,1.29915
67,1.29915
68,1.29915
69,1.29915
70,1.29915
71,1.29915
72,1.29915
73,1.29915
74,1.29915
75,1.29915
76,1.29915
77,1.29915
78,1.29915
79,1.29915
80,1.29915
81,1.29915
82,1.29915
83,1.29915
84,1.29915
85,1.29915
86,1.29915
87,1.29915
88,1.29915
89,1.29915
90,1.29915
91,1.29915
92,1.29915
93,1.29915
94,1.27417
95,1.27417
96,1.27417
97,1.27417
98,1.27417
99,1.27417
100,1.27417
101,1.27417
102,1.27417
103,1.27417
104,1.27417
105,1.27417
106,1.27417
107,1.27417
108,1.27417
109,1.27417
110,1.27417
111,1.27417
112,1.27417
113,1.27417
114,1.27417
115,1.27417
116,1.27417
117,1.27417
118,1.27417
119,1.27417
120,1.27417
121,1.27417
122,1.27417
123,1.27417
124,1.27417
125,1.21083
126,1.21083
127,1.21083
128,1.21083
129,1.21083
130,1.21083
131,1.21083
132,1.21083
133,1.21083
134,1.21083
135,1.21083
136,1.21083
137,1.21083
138,1.21083
139,1.21083
140,1.21083
141,1.21083
142,1.21083
143,1.21083
144,1.21083
145,1.21083
146,1.21083
147,1.21083
148,1.21083
149,1.21083
150,1.21083
151,1.21083
152,1.21083
153,1.21083
154,1.21083
155,1.21083
156,1.21083
157,1.21083
158,1.21083
159,1.21083
160,1.21083
161,1.21083
162,1.21083
163,1.21083
164,1.21083
165,1.21083
166,1.21083
167,1.21083
168,1.21083
169,1.21083
170,1.21083
171,1.21083
172,1.21083
173,1.21083
174,1.21083
175,1.21083
176,1.21083
177,1.21083
178,1.21083
179,1.21083
180,1.21083
181,1.21083
182,1.21083
183,1.21083
184,1.21083
185,1.21083
186,1.21083
187,1.21083
188,1.21083
189,1.21083
190,1.21083
191,1.21083
192,1.21083
193,1.21083
194,1.21083
195,1.21083
196,1.21083
197,1.21083
198,1.21083
199,1.21083
200,1.21083
201,1.21083
202,1.21083
203,1.21083
204,1.21083
205,1.21083
206,1.21083
207,1.21083
208,1.21083
209,1.21083
210,1.21083
211,1.21083
212,1.21083
213,1.21083
214,1.21083
215,1.21083
216,1.21083
217,1.21083
218,1.21083
219,1.21083
220,1.21083
221,1.21083
222,1.21083
223,1.21083
224,1.21083
225,1.21083
226,1.21083
227,1.21083
228,1.21083
229,1.21083
230,1.21083
231,1.21083
232,1.21083
233,1.21083
234,1.21083
235,1.21083
236,1.21083
237,1.21083
238,1.21083
239,1.21083
240,1.21083
241,1.21083
242,1.21083
243,1.21083
244,1.21083
245,1.21083
246,1.21083
247,1.21083
248,1.21083
249,1.21083
250,1.21083
251,1.21083
252,1.21083
253,1.21083
254,1.21083
255,1.21083
256,1.21083
257,1.21083
258,1.21083
259,1.21083
260,1.21083
261,1.21083
262,1.21083
263,1.21083
264,1.21083
265,1.21083
266,1.21083
267,1.21083
268,1.21083
269,1.21083
270,1.21083
271,1.21083
272,1.21083
273,1.21083
274,1.21083
275,1.21083
276,1.21083
277,1.21083
278,1.21083
279,1.21083
280,1.21083
281,1.21083
282,1.21083
283,1.21083
284,1.21083
285,1.21083
286,1.21083
287,1.21083
288,1.21083
289,1.21083
290,1.21083
291,1.21083
292,1.21083
293,1.21083
294,1.21083
295,1.21083
296,1.21083
297,1.21083
298,1.21083
299,1.21083
300,1.21083
301,1.21083
302,1.21083
303,1.21083
304,1.21083
305,1.21083
