0,77.9599,0.692327,0.204485,1.17792,0.805363
1,80.1898,0.685491,0.19098,1.11738,0.799313
2,81.0237,0.733599,0.180563,1.11036,0.717018
3,84.6617,0.733037,0.22688,1.14171,0.841153
4,75.9439,0.725997,0.208663,1.19139,0.772035
5,81.6879,0.642179,0.200842,1.13501,0.77024
6,83.9934,0.726507,0.230005,1.08346,0.833667
7,78.1803,0.640394,0.19932,1.0723,0.733374
8,80.8988,0.723753,0.215157,1.11076,0.785366
9,73.7655,0.663861,0.201254,1.28684,0.747834
