#MPA, Kmeans, Cmeans
62.4271,39.2741,43.5202
#MPA, Kmeans, Cmeans
65.2133,39.5994,44.9945
#MPA, Kmeans, Cmeans
55.5084,39.9302,43.5106
#MPA, Kmeans, Cmeans
59.8335,36.606,43.3112
#MPA, Kmeans, Cmeans
57.4021,40.8388,43.5297
#MPA, Kmeans, Cmeans
61.5498,38.8354,42.7885
#MPA, Kmeans, Cmeans
62.1766,39.9437,45.9324
#MPA, Kmeans, Cmeans
52.4933,38.8354,45.9496
#MPA, Kmeans, Cmeans
63.6477,40.1934,46.6778
#MPA, Kmeans, Cmeans
62.0982,40.1934,64.9353
