#MPA, Kmeans, Cmeans
2.04106,0.795766,0.884231
#MPA, Kmeans, Cmeans
2.47456,0.788535,0.718151
#MPA, Kmeans, Cmeans
1.44059,0.788535,0.788214
#MPA, Kmeans, Cmeans
2.13904,0.839342,0.736184
#MPA, Kmeans, Cmeans
1.54499,0.676596,3.15314
#MPA, Kmeans, Cmeans
2.63939,0.866537,0.717394
#MPA, Kmeans, Cmeans
3.56239,0.735737,0.725701
#MPA, Kmeans, Cmeans
1.39543,0.76613,0.717681
#MPA, Kmeans, Cmeans
1.68564,0.768045,0.852096
#MPA, Kmeans, Cmeans
1.81453,0.796294,0.729289
