#MPA, Kmeans, Cmeans
39.3434,55.3928,60.3898
#MPA, Kmeans, Cmeans
48.5332,57.0554,60.5805
#MPA, Kmeans, Cmeans
43.0899,59.3593,54.1448
#MPA, Kmeans, Cmeans
40.2432,58.7248,59.5033
#MPA, Kmeans, Cmeans
43.9437,60.5816,61.1883
#MPA, Kmeans, Cmeans
40.6793,54.9808,62.0799
#MPA, Kmeans, Cmeans
39.3587,57.1964,62.6751
#MPA, Kmeans, Cmeans
44.5716,58.2156,63.5112
#MPA, Kmeans, Cmeans
39.6415,58.5225,61.4056
#MPA, Kmeans, Cmeans
43.9883,57.2484,61.5892
