#MPA, Kmeans, Cmeans
0.534549,0.597462,0.606873
#MPA, Kmeans, Cmeans
0.556754,0.611737,0.602115
#MPA, Kmeans, Cmeans
0.497753,0.58414,0.497753
#MPA, Kmeans, Cmeans
0.499022,0.592916,0.553265
#MPA, Kmeans, Cmeans
0.575786,0.529157,0.537404
#MPA, Kmeans, Cmeans
0.499656,0.560349,0.58414
#MPA, Kmeans, Cmeans
0.497542,0.540365,0.499022
#MPA, Kmeans, Cmeans
0.497436,0.529157,0.602115
#MPA, Kmeans, Cmeans
0.517526,0.602115,0.575786
#MPA, Kmeans, Cmeans
0.513614,0.567856,0.553265
