#MPA, Kmeans, Cmeans
0.0102038,0.426036,0.494201
#MPA, Kmeans, Cmeans
0.0102038,0.473373,0.433715
#MPA, Kmeans, Cmeans
0.0102038,0.473373,0.473373
#MPA, Kmeans, Cmeans
0.0102038,0.473373,0.365865
#MPA, Kmeans, Cmeans
0.0102038,0.473373,0.490414
#MPA, Kmeans, Cmeans
0.0102038,0.473373,0.287916
#MPA, Kmeans, Cmeans
0.0102038,0.473373,0.381328
#MPA, Kmeans, Cmeans
0.0102038,0.386272,0.313794
#MPA, Kmeans, Cmeans
0.0102038,0.473373,0.465799
#MPA, Kmeans, Cmeans
0.0102038,0.468429,0.490414
