#MPA, Kmeans, Cmeans
0.68971,0.955056,0.924205
#MPA, Kmeans, Cmeans
0.9482,0.931823,0.962039
#MPA, Kmeans, Cmeans
0.9482,0.93487,0.955056
#MPA, Kmeans, Cmeans
0.933917,0.93487,0.962039
#MPA, Kmeans, Cmeans
0.940583,0.927379,0.955056
#MPA, Kmeans, Cmeans
0.93487,0.931823,0.962039
#MPA, Kmeans, Cmeans
0.9482,0.931823,0.708436
#MPA, Kmeans, Cmeans
0.962864,0.931823,0.955056
#MPA, Kmeans, Cmeans
0.9482,0.931823,0.9482
#MPA, Kmeans, Cmeans
0.941471,0.927379,0.9482
