#MPA, Kmeans, Cmeans
79.0829,70.1206,73.4699
#MPA, Kmeans, Cmeans
79.3518,58.0228,74.2404
#MPA, Kmeans, Cmeans
76.8561,69.4896,70.2174
#MPA, Kmeans, Cmeans
78.6618,71.0156,73.4477
#MPA, Kmeans, Cmeans
76.0551,69.0747,63.1884
#MPA, Kmeans, Cmeans
75.0784,53.7361,74.0051
#MPA, Kmeans, Cmeans
76.7912,55.7799,73.1241
#MPA, Kmeans, Cmeans
78.6892,61.5485,74.0004
#MPA, Kmeans, Cmeans
77.9046,71.1214,68.5247
#MPA, Kmeans, Cmeans
77.8479,69.5756,73.627
