#step,index
0,129.751
1,133.995
2,135.238
3,135.238
4,141.366
5,141.366
6,141.366
7,141.366
8,141.765
9,141.765
10,141.765
11,141.765
12,141.765
13,141.765
14,141.765
15,141.765
16,141.765
17,141.765
18,141.765
19,141.765
20,141.765
21,141.765
22,141.765
23,141.765
24,141.765
25,141.765
26,141.765
27,141.765
28,141.765
29,141.765
30,141.765
31,141.765
32,141.765
33,141.765
34,141.765
35,141.765
36,141.765
37,141.765
38,141.765
39,141.765
40,141.765
41,141.765
42,141.765
43,141.765
44,141.765
45,141.765
46,141.765
47,141.765
48,141.765
49,141.765
50,141.765
51,141.765
52,141.765
53,141.765
54,141.765
55,141.765
56,141.765
57,141.765
58,141.765
59,141.765
60,141.765
61,141.765
62,141.765
63,142.315
64,142.398
65,142.398
66,142.398
67,142.398
68,142.398
69,142.398
70,142.398
71,142.398
72,142.398
73,142.398
74,142.398
75,142.398
76,142.398
77,142.398
78,142.398
79,142.398
80,142.398
81,142.398
82,142.398
83,142.398
84,142.398
85,142.398
86,142.398
87,142.398
88,142.398
89,142.398
90,142.398
91,142.398
92,142.398
93,142.398
94,142.398
95,142.398
96,142.398
97,142.398
98,142.398
99,142.398
100,142.398
101,142.398
102,143.932
103,143.932
104,143.932
105,143.932
106,143.932
107,143.932
108,143.932
109,143.932
110,143.932
111,143.932
112,143.932
113,143.932
114,143.932
115,143.932
116,143.932
117,143.932
118,143.932
119,145.364
120,145.364
121,145.364
122,145.364
123,145.364
124,145.364
125,145.364
126,145.364
127,145.594
128,145.813
129,145.813
130,145.813
131,145.813
132,145.813
133,145.813
134,146.498
135,146.498
136,149.228
137,149.228
138,149.228
139,149.228
140,149.228
141,150.303
142,150.303
143,150.303
144,150.303
145,150.303
146,150.303
147,150.303
148,150.303
149,150.303
150,150.303
151,150.303
152,150.303
153,150.303
154,150.303
155,150.303
156,150.303
157,150.303
158,150.303
159,150.303
160,150.303
161,150.303
162,150.303
163,150.303
164,150.303
165,150.303
166,150.303
167,150.303
168,150.303
169,150.303
170,150.303
171,150.303
172,150.303
173,150.303
174,150.303
175,150.303
176,150.303
177,150.303
178,150.303
179,150.303
180,150.303
181,150.303
182,150.303
183,150.303
184,150.303
185,150.303
186,150.303
187,150.303
188,150.303
189,150.303
190,150.303
191,150.303
192,150.303
193,150.303
194,150.303
195,150.303
196,150.303
197,150.303
198,150.303
199,150.303
200,150.303
201,150.303
202,150.303
203,150.303
204,150.303
205,150.303
206,150.303
207,150.303
208,150.303
209,150.303
210,150.303
211,150.303
212,150.303
213,150.303
214,150.303
215,150.303
216,150.303
217,150.303
218,150.303
219,150.303
220,150.303
221,150.303
222,150.303
223,150.303
224,150.303
225,150.303
226,150.303
227,150.303
228,150.303
229,150.303
230,150.303
231,150.303
232,150.303
233,150.303
234,150.303
235,150.303
236,150.303
237,150.303
238,150.303
239,150.303
240,150.303
241,150.303
242,150.303
243,154.826
244,154.826
245,154.826
246,154.826
247,154.826
248,154.826
249,154.826
250,154.826
251,154.826
252,154.826
253,154.826
254,154.826
255,154.826
256,154.826
257,154.826
258,154.826
259,154.826
260,154.826
261,154.826
262,154.826
263,154.826
264,154.826
265,154.826
266,154.826
267,154.826
268,154.826
269,154.826
270,154.826
271,154.826
272,154.826
273,154.826
274,154.826
275,154.826
276,154.826
277,154.826
278,154.826
279,154.826
280,154.826
281,154.826
282,154.826
283,154.826
284,154.826
285,154.826
286,154.826
287,154.826
288,154.826
289,154.826
290,154.826
291,154.826
292,154.826
293,154.826
294,154.826
295,154.826
296,154.826
297,154.826
298,154.826
299,154.826
300,154.826
301,154.826
302,154.826
303,154.826
304,154.826
305,154.826
306,154.826
307,154.826
308,154.826
309,154.826
310,154.826
311,154.826
312,154.826
313,154.826
314,154.826
315,154.826
316,154.826
317,154.826
318,154.826
319,154.826
320,154.826
321,154.826
322,154.826
323,154.826
324,154.826
325,154.826
326,154.826
327,154.826
328,154.826
329,154.826
330,154.826
331,154.826
332,154.826
333,154.826
334,154.826
335,154.826
336,154.826
337,154.826
338,154.826
339,154.826
340,154.826
341,154.826
342,154.826
343,154.826
344,154.826
345,154.826
346,154.826
347,154.826
348,154.826
349,154.826
350,154.826
351,154.826
352,154.826
353,154.826
354,154.826
355,154.826
356,154.826
357,154.826
358,154.826
359,154.826
360,154.826
361,154.826
362,154.826
363,154.826
364,154.826
365,154.826
366,154.826
367,154.826
368,154.826
369,154.826
370,154.826
371,154.826
372,154.826
373,154.826
374,154.826
375,154.826
376,154.826
377,154.826
378,154.826
379,154.826
380,154.826
381,154.826
382,154.826
383,154.826
384,154.826
385,154.826
386,154.826
387,154.826
388,154.826
389,154.826
390,154.826
391,154.826
392,154.826
393,154.826
394,154.826
395,154.826
396,154.826
397,154.826
398,154.826
399,154.826
400,154.826
401,154.826
402,154.826
403,154.826
404,154.826
405,154.826
406,154.826
407,154.826
408,154.826
409,154.826
410,154.826
411,158.067
412,160.414
413,160.989
414,160.989
415,161.32
416,161.671
417,162.062
418,162.578
419,162.797
420,162.797
421,162.872
422,162.872
423,162.872
424,162.872
425,162.872
426,163.27
427,163.27
428,163.27
429,163.326
430,163.326
431,163.326
432,163.326
433,163.326
434,164.048
435,165.069
436,166.963
437,167.542
438,167.621
439,168.709
440,168.709
441,168.709
442,168.709
443,168.827
444,168.827
445,168.827
446,168.827
447,168.827
448,168.827
449,168.827
450,169.347
451,169.626
452,169.905
453,169.905
454,169.905
455,169.905
