#step,index
0,0.584099
1,0.584099
2,0.603542
3,0.603542
4,0.603542
5,0.605527
6,0.605527
7,0.605527
8,0.605527
9,0.605527
10,0.605527
11,0.605527
12,0.57729
13,0.604181
14,0.604181
15,0.604181
16,0.604181
17,0.604181
18,0.604181
19,0.604181
20,0.604181
21,0.608599
22,0.608599
23,0.608599
24,0.608599
25,0.608599
26,0.608599
27,0.608599
28,0.608599
29,0.608599
30,0.608599
31,0.608599
32,0.608599
33,0.608599
34,0.608599
35,0.608599
36,0.608599
37,0.608599
38,0.608599
39,0.608599
40,0.608599
41,0.608599
42,0.608599
43,0.608599
44,0.608599
45,0.608599
46,0.608599
47,0.608599
48,0.608599
49,0.608599
50,0.608599
51,0.608599
52,0.608599
53,0.608599
54,0.608599
55,0.608599
56,0.608599
57,0.608599
58,0.608599
59,0.608599
60,0.608599
61,0.608599
62,0.608599
63,0.608599
64,0.608599
65,0.608599
66,0.608599
67,0.608599
68,0.608599
69,0.608599
70,0.608599
71,0.608599
72,0.608599
73,0.608599
74,0.608599
75,0.608599
76,0.608599
77,0.608599
78,0.608599
79,0.608599
80,0.608599
81,0.608599
82,0.608599
83,0.608599
84,0.608599
85,0.608599
86,0.608599
87,0.608599
88,0.608599
89,0.608599
90,0.608599
91,0.608599
92,0.608599
93,0.608599
94,0.608599
95,0.608599
96,0.608599
97,0.608599
98,0.608599
99,0.608599
100,0.608599
101,0.608599
102,0.608599
103,0.608599
104,0.608599
105,0.608599
106,0.608599
107,0.608599
108,0.608599
109,0.608599
110,0.608599
111,0.608599
112,0.608599
113,0.608599
114,0.608599
115,0.608599
116,0.608599
117,0.608599
118,0.608599
119,0.608599
120,0.608599
121,0.608599
122,0.608599
123,0.608599
124,0.608599
125,0.608599
126,0.608599
127,0.608599
128,0.608599
129,0.608599
130,0.608599
131,0.608599
132,0.608599
133,0.608599
134,0.608599
135,0.608599
136,0.608599
137,0.616574
138,0.616574
139,0.616574
140,0.615573
141,0.616574
142,0.616574
143,0.616574
144,0.616574
145,0.616574
146,0.616574
147,0.616574
148,0.616574
149,0.616574
150,0.616574
151,0.616574
152,0.616574
153,0.616574
154,0.616574
155,0.616574
156,0.616574
157,0.616574
158,0.616574
159,0.616574
160,0.616574
161,0.616574
162,0.616574
163,0.616574
164,0.616574
165,0.616574
166,0.616574
167,0.616574
168,0.616574
169,0.616574
170,0.616574
171,0.616574
172,0.616574
173,0.616574
174,0.616574
175,0.616574
176,0.616574
177,0.616574
178,0.616574
179,0.616574
180,0.616574
181,0.616574
182,0.616574
183,0.616574
184,0.616574
185,0.616574
186,0.616574
187,0.616574
188,0.616574
189,0.616574
190,0.616574
191,0.616574
192,0.616574
193,0.616574
194,0.616574
195,0.616574
196,0.616574
197,0.616574
198,0.616574
199,0.616574
200,0.616574
201,0.616574
202,0.616574
203,0.616574
204,0.616574
205,0.616574
206,0.616574
207,0.616574
208,0.616574
209,0.616574
210,0.616574
211,0.616574
212,0.616574
213,0.616574
214,0.616574
215,0.616574
216,0.616574
217,0.616574
218,0.616574
219,0.616574
220,0.616574
221,0.616574
222,0.616574
223,0.616574
224,0.616574
225,0.616574
226,0.616574
227,0.616574
228,0.616574
229,0.616574
230,0.616574
231,0.616574
232,0.616574
233,0.616574
234,0.616574
235,0.616574
236,0.616574
237,0.616574
238,0.616574
239,0.616574
240,0.616574
241,0.616574
242,0.616574
243,0.616574
244,0.616574
245,0.616574
246,0.616574
247,0.616574
248,0.616574
249,0.616574
250,0.616574
251,0.616574
252,0.616574
253,0.616574
254,0.616574
255,0.616574
256,0.616574
257,0.616574
258,0.616574
259,0.616574
260,0.616574
261,0.616574
262,0.616574
263,0.616574
264,0.616574
265,0.616574
266,0.616574
267,0.616574
268,0.616574
269,0.616574
270,0.616574
271,0.616574
272,0.616574
273,0.616574
274,0.616574
275,0.616574
276,0.616574
277,0.616574
278,0.616574
279,0.616574
280,0.616574
281,0.616574
282,0.616574
283,0.616574
284,0.616574
285,0.616574
286,0.616574
287,0.616574
288,0.616574
289,0.616574
290,0.616574
291,0.616574
292,0.616574
293,0.616574
294,0.616574
295,0.616574
296,0.616574
297,0.616574
298,0.616574
299,0.616574
300,0.616574
301,0.616574
302,0.616574
303,0.616574
304,0.616574
305,0.616574
306,0.616574
307,0.616574
308,0.616574
309,0.616574
310,0.616574
311,0.616574
312,0.616574
313,0.616574
314,0.616574
315,0.616574
316,0.616574
317,0.616574
318,0.616574
319,0.616574
320,0.616574
321,0.616574
322,0.616574
323,0.616574
324,0.616574
325,0.616574
326,0.616574
327,0.616574
328,0.616574
329,0.616574
330,0.616574
331,0.616574
332,0.616574
333,0.616574
334,0.616574
335,0.616574
336,0.616574
337,0.616574
338,0.616574
339,0.616574
340,0.616574
341,0.616574
342,0.616574
343,0.616574
344,0.616574
345,0.616574
346,0.616574
347,0.616574
348,0.616574
349,0.616574
350,0.616574
351,0.616574
352,0.616574
353,0.616574
354,0.616574
355,0.616574
356,0.616574
357,0.616574
358,0.616574
359,0.616574
360,0.616574
361,0.616574
362,0.616574
363,0.616574
364,0.616574
365,0.616574
366,0.616574
367,0.616574
368,0.616574
369,0.616574
370,0.616574
371,0.616574
372,0.616574
373,0.616574
374,0.616574
375,0.616574
376,0.616574
377,0.616574
378,0.616574
379,0.616574
380,0.616574
381,0.616574
382,0.616574
383,0.616574
384,0.616574
385,0.616574
386,0.616574
387,0.616574
388,0.616574
389,0.616574
390,0.616574
