#step,index
0,70.0525
1,70.0525
2,70.0525
3,67.669
4,67.669
5,67.669
6,67.669
7,79.0223
8,79.0223
9,79.0223
10,79.0223
11,79.0223
12,79.0223
13,79.0223
14,79.0223
15,79.0223
16,79.0223
17,79.0223
18,79.0223
19,79.0223
20,113.704
21,113.704
22,113.704
23,113.704
24,113.704
25,113.704
26,113.704
27,113.704
28,113.704
29,113.704
30,113.704
31,113.704
32,113.704
33,113.704
34,113.704
35,113.704
36,113.704
37,113.704
38,113.704
39,113.704
40,113.704
41,113.704
42,113.704
43,113.704
44,113.704
45,113.704
46,113.704
47,113.704
48,113.704
49,113.704
50,113.704
51,113.704
52,113.704
53,113.704
54,113.704
55,113.704
56,113.704
57,113.704
58,113.704
59,113.704
60,113.704
61,113.704
62,113.704
63,113.704
64,113.704
65,113.704
66,113.704
67,113.704
68,113.704
69,113.704
70,113.704
71,113.704
72,113.704
73,113.704
74,113.704
75,113.704
76,113.704
77,113.704
78,113.704
79,113.704
80,113.704
81,113.704
82,113.704
83,113.704
84,113.704
85,113.704
86,113.704
87,113.704
88,113.704
89,113.704
90,113.704
91,113.704
92,113.704
93,113.704
94,113.704
95,113.704
96,113.704
97,113.704
98,113.704
99,113.704
100,113.704
101,113.704
102,113.704
103,113.704
104,113.704
105,113.704
106,113.704
107,113.704
108,113.704
109,113.704
110,113.704
111,113.704
112,113.704
113,113.704
114,113.704
115,113.704
116,113.704
117,113.704
118,113.704
119,113.704
120,113.704
121,113.704
122,113.704
123,113.704
124,113.704
125,113.704
126,113.704
127,113.704
128,113.704
129,113.704
130,113.704
131,113.704
132,113.704
133,113.704
134,113.704
135,113.704
136,113.704
137,113.704
138,113.704
139,113.704
140,113.704
141,113.704
142,113.704
143,113.704
144,113.704
145,113.704
146,113.704
147,113.704
148,113.704
149,113.704
150,113.704
151,113.704
152,113.704
153,113.704
154,113.704
155,113.704
156,113.704
157,113.704
158,113.704
159,113.704
160,113.704
161,113.704
162,113.704
163,113.704
164,113.704
165,113.704
166,113.704
167,113.704
168,113.704
169,113.704
170,113.704
171,113.704
172,113.704
173,113.704
174,113.704
175,113.704
176,113.704
177,113.704
178,113.704
179,113.704
