#MPA, Kmeans, Cmeans
706.091,475.42,514.682
#MPA, Kmeans, Cmeans
688.507,472.237,515.391
#MPA, Kmeans, Cmeans
704.857,549.179,515.43
#MPA, Kmeans, Cmeans
693.649,474.918,514.752
#MPA, Kmeans, Cmeans
694.223,551.23,514.667
#MPA, Kmeans, Cmeans
717.339,472.131,554.988
#MPA, Kmeans, Cmeans
704.065,474.918,553.149
#MPA, Kmeans, Cmeans
716.389,472.237,515.457
#MPA, Kmeans, Cmeans
695.26,472.237,514.403
#MPA, Kmeans, Cmeans
702.312,589.921,515.065
