#MPA, Kmeans, Cmeans
121.281,94.4024,93.9083
#MPA, Kmeans, Cmeans
121.972,91.5545,93.8679
#MPA, Kmeans, Cmeans
121.749,91.4089,93.8765
#MPA, Kmeans, Cmeans
121.471,92.0068,94.2199
#MPA, Kmeans, Cmeans
122.367,88.0358,94.4119
#MPA, Kmeans, Cmeans
121.472,87.814,77.5686
#MPA, Kmeans, Cmeans
120.578,94.3493,78.6878
#MPA, Kmeans, Cmeans
123.081,93.3101,94.3824
#MPA, Kmeans, Cmeans
119.808,88.0358,94.1996
#MPA, Kmeans, Cmeans
123.175,93.4928,94.1487
