#MPA, Kmeans, Cmeans
0.0139609,0.416159,0.437607
#MPA, Kmeans, Cmeans
0.0139609,0.443661,0.498701
#MPA, Kmeans, Cmeans
0.0139609,0.443661,0.372794
#MPA, Kmeans, Cmeans
0.0139609,0.443661,0.411785
#MPA, Kmeans, Cmeans
0.0139609,0.432541,0.441276
#MPA, Kmeans, Cmeans
0.0139609,0.443661,0.441276
#MPA, Kmeans, Cmeans
0.0139609,0.332838,0.436359
#MPA, Kmeans, Cmeans
0.0139609,0.443661,0.441276
#MPA, Kmeans, Cmeans
0.0104892,0.443661,0.420421
#MPA, Kmeans, Cmeans
0.0139609,0.443661,0.369223
