#MPA, Kmeans, Cmeans
51.9647,60.7491,45.4326
#MPA, Kmeans, Cmeans
74.2743,31.0213,67.2229
#MPA, Kmeans, Cmeans
72.1093,65.2656,46.8433
#MPA, Kmeans, Cmeans
72.9772,40.476,61.9518
#MPA, Kmeans, Cmeans
71.6504,66.6313,45.0373
#MPA, Kmeans, Cmeans
72.2177,59.8868,46.2162
#MPA, Kmeans, Cmeans
66.3302,40.4248,60.9959
#MPA, Kmeans, Cmeans
55.0864,40.4743,63.9854
#MPA, Kmeans, Cmeans
66.3721,40.4743,64.1033
#MPA, Kmeans, Cmeans
47.8145,61.5174,72.0891
