#MPA, Kmeans, Cmeans
0.76137,0.74486,0.835718
#MPA, Kmeans, Cmeans
0.75091,0.469107,0.905143
#MPA, Kmeans, Cmeans
0.821771,0.886889,0.758806
#MPA, Kmeans, Cmeans
0.751628,0.858483,0.846178
#MPA, Kmeans, Cmeans
0.788956,0.855202,0.806799
#MPA, Kmeans, Cmeans
0.807466,0.75655,0.757781
#MPA, Kmeans, Cmeans
0.819207,0.782803,0.760857
#MPA, Kmeans, Cmeans
0.716454,0.797621,0.860688
#MPA, Kmeans, Cmeans
0.76701,0.705891,0.759319
#MPA, Kmeans, Cmeans
0.797775,0.870584,0.846793
