#MPA, Kmeans, Cmeans
94.0216,134.06,163.929
#MPA, Kmeans, Cmeans
89.8778,164.059,163.625
#MPA, Kmeans, Cmeans
81.7788,157.404,163.625
#MPA, Kmeans, Cmeans
88.3336,163.559,162.511
#MPA, Kmeans, Cmeans
47.3567,164.059,164.229
#MPA, Kmeans, Cmeans
73.2216,143.539,142.15
#MPA, Kmeans, Cmeans
88.2571,164.204,165.474
#MPA, Kmeans, Cmeans
96.1814,137.036,144.198
#MPA, Kmeans, Cmeans
78.2741,137.66,166.425
#MPA, Kmeans, Cmeans
113.704,156.204,69.0265
