#MPA, Kmeans, Cmeans
0.982273,1.20945,1.49267
#MPA, Kmeans, Cmeans
0.94011,1.65244,1.15355
#MPA, Kmeans, Cmeans
0.930501,1.09195,1.49394
#MPA, Kmeans, Cmeans
0.93794,1.67519,1.29655
#MPA, Kmeans, Cmeans
0.967675,1.34204,1.49457
#MPA, Kmeans, Cmeans
1.00694,1.18751,1.50341
#MPA, Kmeans, Cmeans
0.964559,1.64958,1.36195
#MPA, Kmeans, Cmeans
1.03049,1.67527,1.44235
#MPA, Kmeans, Cmeans
1.07811,1.67527,1.17642
#MPA, Kmeans, Cmeans
1.0061,1.20647,1.06059
