#MPA, Kmeans, Cmeans
2.88322,1.1488,1.10186
#MPA, Kmeans, Cmeans
2.56909,0.998113,1.40595
#MPA, Kmeans, Cmeans
2.67395,1.0546,0.841396
#MPA, Kmeans, Cmeans
2.4973,1.24755,1.30906
#MPA, Kmeans, Cmeans
2.38811,1.15567,1.28324
#MPA, Kmeans, Cmeans
2.8892,5.39798,2.39011
#MPA, Kmeans, Cmeans
4.1749,0.990646,1.73666
#MPA, Kmeans, Cmeans
2.76122,4.14889,1.56652
#MPA, Kmeans, Cmeans
2.69949,1.123,1.5717
#MPA, Kmeans, Cmeans
2.63969,4.651,1.23073
