0,86.9634,0.721304,0.211659,1.05258,0.846075
1,86.3386,0.735384,0.238668,1.05428,0.836743
2,82.8425,0.731711,0.188695,1.07618,0.742399
3,81.4936,0.668707,0.203528,1.09807,0.755781
4,81.7597,0.640088,0.205604,0.960518,0.753166
5,83.7802,0.660188,0.21009,1.0341,0.785571
6,84.5371,0.686308,0.191553,1.10482,0.816849
7,88.8912,0.72661,0.223926,1.08426,0.804338
8,82.3507,0.66483,0.20024,1.16289,0.747475
9,82.2704,0.667636,0.199312,1.13515,0.736041
