0,175.24,0.659467,0.499003,0.772233,0.862282
1,178.974,0.660978,0.480073,0.676968,0.879732
2,176.096,0.653867,0.503741,0.771905,0.867919
3,179.051,0.660978,0.480073,0.671857,0.879732
4,178.12,0.666311,0.482472,0.709125,0.867919
5,178.993,0.660978,0.480073,0.672593,0.879732
6,175.002,0.653867,0.503741,0.779143,0.867919
7,178.766,0.660978,0.480073,0.669886,0.879732
8,175.795,0.659467,0.499003,0.772422,0.862282
9,178.835,0.660978,0.480073,0.674669,0.879732
