0,97.5031,0.495,0.148191,1.06337,0.496768
1,94.8726,0.5,0.121095,1.10167,0.502222
2,97.5006,0.495,0.148191,1.0633,0.496768
3,96.0775,0.4998,0.135197,1.08734,0.495152
4,97.1714,0.4928,0.122371,1.07204,0.502222
5,96.1047,0.4982,0.10919,1.08614,0.495152
6,98.0424,0.495,0.13455,1.06308,0.495152
7,94.7978,0.4968,0.162305,1.39312,0.502222
8,95.9075,0.4992,0.120796,1.08973,0.494949
9,96.5472,0.4998,0.139571,1.26015,0.5
