0,0.104322
1,0.104322
2,0.104322
3,0.104322
4,0.104322
5,0.104322
6,0.104322
7,0.104322
8,0.104322
9,0.104322
10,0.104322
11,0.337108
12,0.339184
13,0.300063
14,0.300063
15,0.300063
16,0.300063
17,0.28961
18,0.28961
19,0.362165
20,0.362165
21,0.362165
22,0.362165
23,0.362165
24,0.362165
25,0.362165
26,0.362165
27,0.362165
28,0.362165
29,0.362165
30,0.362165
31,0.362165
32,0.362165
33,0.362165
34,0.362165
35,0.362165
36,0.362165
37,0.362165
38,0.362165
39,0.362165
40,0.362165
41,0.362165
42,0.362165
43,0.362165
44,0.362165
45,0.362165
46,0.362165
47,0.362165
48,0.362165
49,0.362165
50,0.362165
51,0.362165
52,0.362165
53,0.362165
54,0.362165
55,0.362165
56,0.362165
57,0.362165
58,0.362165
59,0.362165
60,0.362165
61,0.362165
62,0.362165
63,0.362165
64,0.362165
65,0.362165
66,0.362165
67,0.362165
68,0.362165
69,0.362165
70,0.362165
71,0.362165
72,0.362165
73,0.362165
74,0.362165
75,0.362165
76,0.362165
77,0.362165
78,0.362165
79,0.362165
80,0.362165
81,0.362165
82,0.362165
83,0.362165
84,0.362165
85,0.362165
86,0.362165
87,0.362165
88,0.362165
89,0.362165
90,0.362165
91,0.362165
92,0.362165
93,0.362165
94,0.362165
95,0.362165
96,0.362165
97,0.362165
98,0.362165
99,0.362165
100,0.362165
101,0.362165
102,0.362165
103,0.362165
104,0.362165
105,0.362165
106,0.362165
107,0.362165
108,0.362165
109,0.362165
110,0.362165
111,0.362165
112,0.362165
113,0.362165
114,0.362165
115,0.362165
116,0.362165
117,0.362165
118,0.362165
119,0.362165
120,0.362165
121,0.362165
122,0.362165
123,0.362165
124,0.362165
125,0.362165
126,0.362165
127,0.362165
128,0.362165
129,0.362165
130,0.362165
131,0.362165
132,0.362165
133,0.362165
134,0.362165
135,0.362165
136,0.362165
137,0.362165
138,0.362165
139,0.362165
140,0.362165
141,0.362165
142,0.362165
143,0.362165
144,0.362165
145,0.362165
146,0.362165
147,0.362165
148,0.362165
149,0.362165
150,0.362165
151,0.362165
152,0.362165
153,0.362165
154,0.362165
155,0.362165
156,0.362165
157,0.362165
158,0.362165
159,0.362165
160,0.362165
161,0.362165
162,0.362165
163,0.362165
164,0.362165
165,0.362165
166,0.362165
167,0.362165
168,0.362165
169,0.362165
170,0.362165
171,0.362165
172,0.362165
173,0.362165
174,0.362165
175,0.362165
176,0.362165
177,0.362165
178,0.362165
179,0.362165
180,0.362165
181,0.362165
182,0.362165
183,0.362165
184,0.362165
185,0.362165
186,0.362165
187,0.362165
188,0.362165
189,0.362165
190,0.362165
191,0.362165
192,0.362165
193,0.362165
194,0.362165
195,0.362165
196,0.362165
197,0.362165
198,0.362165
199,0.362165
200,0.362165
201,0.362165
202,0.362165
203,0.362165
204,0.362165
205,0.362165
206,0.362165
207,0.362165
208,0.362165
209,0.362165
210,0.362165
211,0.362165
212,0.362165
213,0.362165
214,0.362165
215,0.362165
216,0.362165
217,0.362165
218,0.362165
219,0.362165
220,0.362165
221,0.362165
222,0.362165
223,0.362165
224,0.362165
225,0.362165
226,0.362165
227,0.362165
228,0.362165
229,0.362165
230,0.362165
231,0.362165
232,0.362165
233,0.362165
234,0.362165
235,0.362165
236,0.362165
237,0.362165
238,0.362165
239,0.362165
240,0.362165
241,0.362165
242,0.362165
243,0.362165
244,0.362165
245,0.362165
246,0.362165
247,0.362165
248,0.362165
249,0.362165
250,0.362165
251,0.362165
252,0.362165
253,0.362165
254,0.362165
255,0.362165
256,0.362165
257,0.362165
258,0.362165
259,0.362165
260,0.362165
261,0.362165
262,0.362165
263,0.362165
264,0.362165
265,0.362165
266,0.362165
267,0.362165
268,0.362165
269,0.362165
270,0.362165
271,0.362165
272,0.362165
273,0.362165
274,0.362165
275,0.362165
276,0.362165
277,0.362165
278,0.362165
279,0.362165
280,0.362165
281,0.362165
282,0.362165
283,0.362165
284,0.362165
285,0.362165
286,0.362165
287,0.362165
288,0.362165
289,0.362165
290,0.362165
291,0.362165
292,0.362165
293,0.362165
294,0.362165
295,0.362165
296,0.362165
297,0.362165
298,0.362165
299,0.362165
300,0.362165
301,0.362165
302,0.362165
303,0.362165
304,0.362165
305,0.362165
306,0.362165
307,0.362165
308,0.362165
309,0.362165
310,0.362165
311,0.362165
312,0.362165
313,0.362165
314,0.362165
315,0.362165
316,0.362165
317,0.362165
318,0.362165
319,0.362165
320,0.362165
321,0.282603
322,0.282603
323,0.282603
324,0.282603
325,0.282603
326,0.282603
327,0.282603
328,0.282603
329,0.282603
330,0.282603
331,0.282603
332,0.282603
333,0.282603
334,0.282603
335,0.282603
336,0.282603
337,0.282603
338,0.282603
339,0.282603
340,0.282603
341,0.282603
342,0.282603
343,0.282603
344,0.282603
345,0.282603
346,0.282603
347,0.282603
348,0.264161
349,0.264161
350,0.264161
351,0.264161
352,0.264161
353,0.264161
354,0.264161
355,0.264161
356,0.264161
357,0.264161
358,0.264161
359,0.264161
360,0.264161
361,0.264161
362,0.264161
363,0.264161
364,0.264161
365,0.264161
366,0.264161
367,0.264161
368,0.264161
369,0.264161
370,0.264161
