#MPA, Kmeans, Cmeans
1.73853,1.53759,1.30644
#MPA, Kmeans, Cmeans
1.75662,1.47503,1.30473
#MPA, Kmeans, Cmeans
2.04428,1.45937,3.35401
#MPA, Kmeans, Cmeans
1.63159,1.47871,2.00478
#MPA, Kmeans, Cmeans
1.77397,1.38346,1.82012
#MPA, Kmeans, Cmeans
1.56678,2.78052,1.30869
#MPA, Kmeans, Cmeans
1.58692,1.95757,1.1655
#MPA, Kmeans, Cmeans
2.36293,1.38346,1.42146
#MPA, Kmeans, Cmeans
1.81929,1.47567,1.40688
#MPA, Kmeans, Cmeans
1.97335,2.33557,1.36581
