#MPA, Kmeans, Cmeans
0.467681,0.663868,0.660333
#MPA, Kmeans, Cmeans
0.664626,0.663237,0.662984
#MPA, Kmeans, Cmeans
0.664626,0.665762,0.663868
#MPA, Kmeans, Cmeans
0.665068,0.665762,0.662984
#MPA, Kmeans, Cmeans
0.664752,0.665636,0.663868
#MPA, Kmeans, Cmeans
0.665762,0.663237,0.662984
#MPA, Kmeans, Cmeans
0.664626,0.663237,0.429239
#MPA, Kmeans, Cmeans
0.663553,0.663237,0.663868
#MPA, Kmeans, Cmeans
0.664626,0.663237,0.664626
#MPA, Kmeans, Cmeans
0.665257,0.665636,0.664626
