#MPA, Kmeans, Cmeans
0.499998,0.45693,0.444834
#MPA, Kmeans, Cmeans
0.499998,0.443661,0.493067
#MPA, Kmeans, Cmeans
0.499998,0.452704,0.441276
#MPA, Kmeans, Cmeans
0.499998,0.49177,0.440065
#MPA, Kmeans, Cmeans
0.499998,0.443661,0.499442
#MPA, Kmeans, Cmeans
0.499998,0.458968,0.496292
#MPA, Kmeans, Cmeans
0.499998,0.494624,0.497651
#MPA, Kmeans, Cmeans
0.499998,0.443661,0.441276
#MPA, Kmeans, Cmeans
0.499998,0.491313,0.440065
#MPA, Kmeans, Cmeans
0.499998,0.498874,0.440065
