#MPA, Kmeans, Cmeans
0.559077,0.593114,0.580986
#MPA, Kmeans, Cmeans
0.493349,0.580986,0.559077
#MPA, Kmeans, Cmeans
0.606025,0.665493,0.649452
#MPA, Kmeans, Cmeans
0.540297,0.507042,0.699922
#MPA, Kmeans, Cmeans
0.502739,0.56964,0.580986
#MPA, Kmeans, Cmeans
0.524648,0.649452,0.634194
#MPA, Kmeans, Cmeans
0.540297,0.665493,0.593114
#MPA, Kmeans, Cmeans
0.512128,0.593114,0.606025
#MPA, Kmeans, Cmeans
0.559077,0.682316,0.493349
#MPA, Kmeans, Cmeans
0.524648,0.559077,0.580986
