#MPA, Kmeans, Cmeans
0.181668,0.173194,0.150139
#MPA, Kmeans, Cmeans
0.192886,0.177804,0.102292
#MPA, Kmeans, Cmeans
0.194921,0.197201,0.213605
#MPA, Kmeans, Cmeans
0.172424,0.0924345,0.204145
#MPA, Kmeans, Cmeans
0.201211,0.231543,0.155822
#MPA, Kmeans, Cmeans
0.182106,0.205332,0.212336
#MPA, Kmeans, Cmeans
0.198729,0.145041,0.214931
#MPA, Kmeans, Cmeans
0.183956,0.176723,0.186274
#MPA, Kmeans, Cmeans
0.195032,0.129747,0.234318
#MPA, Kmeans, Cmeans
0.199864,0.194453,0.194453
