#MPA, Kmeans, Cmeans
73.3089,50.4932,61.1453
#MPA, Kmeans, Cmeans
72.7974,60.2381,46.9645
#MPA, Kmeans, Cmeans
73.5574,63.8149,44.801
#MPA, Kmeans, Cmeans
72.086,57.5076,55.8667
#MPA, Kmeans, Cmeans
72.6947,60.9997,50.5868
#MPA, Kmeans, Cmeans
72.878,62.6664,59.9731
#MPA, Kmeans, Cmeans
73.8799,64.5434,48.0369
#MPA, Kmeans, Cmeans
74.8027,64.8354,58.5141
#MPA, Kmeans, Cmeans
73.6852,51.9197,43.446
#MPA, Kmeans, Cmeans
74.6404,69.1986,69.1986
