#MPA, Kmeans, Cmeans
0.704469,0.71406,0.727732
#MPA, Kmeans, Cmeans
0.717835,0.343996,0.736711
#MPA, Kmeans, Cmeans
0.705795,0.738751,0.724773
#MPA, Kmeans, Cmeans
0.732221,0.725793,0.721712
#MPA, Kmeans, Cmeans
0.716202,0.735078,0.6206
#MPA, Kmeans, Cmeans
0.7387,0.652944,0.737323
#MPA, Kmeans, Cmeans
0.730385,0.57989,0.726099
#MPA, Kmeans, Cmeans
0.684165,0.60504,0.730334
#MPA, Kmeans, Cmeans
0.742526,0.655596,0.692021
#MPA, Kmeans, Cmeans
0.700592,0.737323,0.723855
