#MPA, Kmeans, Cmeans
2.18926,0.868966,1.11185
#MPA, Kmeans, Cmeans
1.73984,1.13304,3.50934
#MPA, Kmeans, Cmeans
1.52922,1.67061,1.04143
#MPA, Kmeans, Cmeans
1.92882,1.3994,1.03997
#MPA, Kmeans, Cmeans
2.11332,1.13304,3.27517
#MPA, Kmeans, Cmeans
1.56189,1.51906,2.16782
#MPA, Kmeans, Cmeans
1.87336,1.50031,1.91607
#MPA, Kmeans, Cmeans
2.19739,1.13304,1.04154
#MPA, Kmeans, Cmeans
1.61157,1.44991,1.04008
#MPA, Kmeans, Cmeans
2.50109,3.24672,1.04014
