#MPA, Kmeans, Cmeans
64.6299,53.5148,72.5842
#MPA, Kmeans, Cmeans
65.0149,63.8887,71.6887
#MPA, Kmeans, Cmeans
65.1844,64.3829,74.7143
#MPA, Kmeans, Cmeans
64.3545,69.0469,60.7444
#MPA, Kmeans, Cmeans
62.9806,67.0029,74.2982
#MPA, Kmeans, Cmeans
64.2857,69.6119,59.6663
#MPA, Kmeans, Cmeans
64.1595,62.5958,61.1321
#MPA, Kmeans, Cmeans
64.8261,53.5491,61.1454
#MPA, Kmeans, Cmeans
64.5435,58.7381,73.5528
#MPA, Kmeans, Cmeans
66.0589,69.7105,62.6212
