#MPA, Kmeans, Cmeans
0.0506377,0.214444,0.145354
#MPA, Kmeans, Cmeans
0.049271,0.218718,0.201455
#MPA, Kmeans, Cmeans
0.0763905,0.237926,0.254839
#MPA, Kmeans, Cmeans
0.0215078,0.246113,0.227696
#MPA, Kmeans, Cmeans
0.0716303,0.25498,0.18737
#MPA, Kmeans, Cmeans
0.079834,0.255805,0.192759
#MPA, Kmeans, Cmeans
0.0800245,0.206417,0.213126
#MPA, Kmeans, Cmeans
0.0479569,0.19279,0.214192
#MPA, Kmeans, Cmeans
0.0591097,0.200486,0.241726
#MPA, Kmeans, Cmeans
0.136464,0.246738,0.174799
