#MPA, Kmeans, Cmeans
0.593114,0.549296,0.649452
#MPA, Kmeans, Cmeans
0.71831,0.580986,0.665493
#MPA, Kmeans, Cmeans
0.524648,0.512128,0.580986
#MPA, Kmeans, Cmeans
0.517997,0.580986,0.778169
#MPA, Kmeans, Cmeans
0.757433,0.606025,0.665493
#MPA, Kmeans, Cmeans
0.649452,0.524648,0.606025
#MPA, Kmeans, Cmeans
0.540297,0.665493,0.507042
#MPA, Kmeans, Cmeans
0.56964,0.580986,0.512128
#MPA, Kmeans, Cmeans
0.619718,0.580986,0.634194
#MPA, Kmeans, Cmeans
0.634194,0.593114,0.665493
