#MPA, Kmeans, Cmeans
0.384146,0.886889,0.782905
#MPA, Kmeans, Cmeans
0.344409,0.886889,0.846793
#MPA, Kmeans, Cmeans
0.426447,0.908117,0.84787
#MPA, Kmeans, Cmeans
0.321797,0.891299,0.831975
#MPA, Kmeans, Cmeans
0.336769,0.867149,0.896221
#MPA, Kmeans, Cmeans
0.329231,0.886889,0.846793
#MPA, Kmeans, Cmeans
0.336769,0.886889,0.900631
#MPA, Kmeans, Cmeans
0.365841,0.886889,0.782392
#MPA, Kmeans, Cmeans
0.310568,0.886889,0.753679
#MPA, Kmeans, Cmeans
0.321797,0.694919,0.836435
