#MPA, Kmeans, Cmeans
0.646667,0.655911,0.651644
#MPA, Kmeans, Cmeans
0.664444,0.655911,0.655911
#MPA, Kmeans, Cmeans
0.649244,0.662311,0.525244
#MPA, Kmeans, Cmeans
0.660978,0.520178,0.666578
#MPA, Kmeans, Cmeans
0.666311,0.525244,0.655911
#MPA, Kmeans, Cmeans
0.649244,0.525244,0.5248
#MPA, Kmeans, Cmeans
0.666311,0.666311,0.659467
#MPA, Kmeans, Cmeans
0.643911,0.649244,0.545867
#MPA, Kmeans, Cmeans
0.662311,0.655911,0.649244
#MPA, Kmeans, Cmeans
0.662311,0.655911,0.653867
