#MPA, Kmeans, Cmeans
0.195647,0.199223,0.242144
#MPA, Kmeans, Cmeans
0.184681,0.236276,0.255279
#MPA, Kmeans, Cmeans
0.196449,0.251176,0.180911
#MPA, Kmeans, Cmeans
0.172949,0.219465,0.249093
#MPA, Kmeans, Cmeans
0.199428,0.246113,0.216972
#MPA, Kmeans, Cmeans
0.175696,0.164974,0.195135
#MPA, Kmeans, Cmeans
0.22007,0.223721,0.197857
#MPA, Kmeans, Cmeans
0.13573,0.189386,0.247825
#MPA, Kmeans, Cmeans
0.175176,0.128858,0.161613
#MPA, Kmeans, Cmeans
0.157328,0.248747,0.247411
