#MPA, Kmeans, Cmeans
1.66889,1.68071,1.58667
#MPA, Kmeans, Cmeans
1.59065,1.73788,1.50337
#MPA, Kmeans, Cmeans
2.02341,1.67195,1.5867
#MPA, Kmeans, Cmeans
2.03154,1.76321,1.52521
#MPA, Kmeans, Cmeans
2.1467,1.71356,1.58609
#MPA, Kmeans, Cmeans
1.51427,1.71956,1.59878
#MPA, Kmeans, Cmeans
2.36832,1.68141,1.51603
#MPA, Kmeans, Cmeans
2.45433,1.71956,1.51535
#MPA, Kmeans, Cmeans
2.23026,1.69587,1.49546
#MPA, Kmeans, Cmeans
1.98146,1.69587,1.45789
