#MPA, Kmeans, Cmeans
0.666393,0.532004,0.662984
#MPA, Kmeans, Cmeans
0.666267,0.601692,0.663363
#MPA, Kmeans, Cmeans
0.664752,0.625868,0.662984
#MPA, Kmeans, Cmeans
0.666519,0.614569,0.665068
#MPA, Kmeans, Cmeans
0.666519,0.665636,0.665068
#MPA, Kmeans, Cmeans
0.665762,0.663237,0.570319
#MPA, Kmeans, Cmeans
0.666583,0.651433,0.55214
#MPA, Kmeans, Cmeans
0.666519,0.663363,0.665068
#MPA, Kmeans, Cmeans
0.664752,0.665636,0.665068
#MPA, Kmeans, Cmeans
0.666519,0.623974,0.664626
