#MPA, Kmeans, Cmeans
1.00452,1.57702,1.31905
#MPA, Kmeans, Cmeans
1.03746,1.39288,2.02366
#MPA, Kmeans, Cmeans
0.992967,1.70665,1.55318
#MPA, Kmeans, Cmeans
1.0476,1.78454,1.17192
#MPA, Kmeans, Cmeans
1.03187,1.53487,4.71136
#MPA, Kmeans, Cmeans
1.01861,1.35286,1.76286
#MPA, Kmeans, Cmeans
0.979136,1.24931,2.35059
#MPA, Kmeans, Cmeans
0.956992,1.1881,1.30642
#MPA, Kmeans, Cmeans
0.989956,1.71152,1.57806
#MPA, Kmeans, Cmeans
0.962818,1.13744,1.13744
