#MPA, Kmeans, Cmeans
1.72611,1.22987,1.4195
#MPA, Kmeans, Cmeans
1.36893,1.11923,1.11831
#MPA, Kmeans, Cmeans
1.67294,0.97088,1.75561
#MPA, Kmeans, Cmeans
1.85596,0.996351,1.95737
#MPA, Kmeans, Cmeans
1.4699,0.962845,1.20763
#MPA, Kmeans, Cmeans
1.79456,1.01064,1.33181
#MPA, Kmeans, Cmeans
1.59937,1.21005,1.23567
#MPA, Kmeans, Cmeans
1.38826,1.02002,1.28462
#MPA, Kmeans, Cmeans
1.60996,1.06304,1.411
#MPA, Kmeans, Cmeans
1.3522,0.985438,1.06174
