#MPA, Kmeans, Cmeans
1.03342,1.53265,1.41291
#MPA, Kmeans, Cmeans
1.00003,1.63517,1.27537
#MPA, Kmeans, Cmeans
1.04006,1.72587,1.26424
#MPA, Kmeans, Cmeans
1.0727,1.80195,1.59698
#MPA, Kmeans, Cmeans
1.03562,1.32945,1.7587
#MPA, Kmeans, Cmeans
1.03433,1.73334,1.75488
#MPA, Kmeans, Cmeans
1.03615,1.80195,1.29417
#MPA, Kmeans, Cmeans
1.05799,1.69339,1.75562
#MPA, Kmeans, Cmeans
1.03959,1.75333,1.19001
#MPA, Kmeans, Cmeans
1.0417,1.61844,1.51993
