#MPA, Kmeans, Cmeans
0.872088,0.845244,0.893661
#MPA, Kmeans, Cmeans
0.839414,0.53255,0.866036
#MPA, Kmeans, Cmeans
0.836518,0.860034,0.872088
#MPA, Kmeans, Cmeans
0.839414,0.866036,0.619545
#MPA, Kmeans, Cmeans
0.875133,0.866036,0.875133
#MPA, Kmeans, Cmeans
0.845244,0.854081,0.819401
#MPA, Kmeans, Cmeans
0.863029,0.863029,0.857051
#MPA, Kmeans, Cmeans
0.842323,0.866036,0.866036
#MPA, Kmeans, Cmeans
0.851123,0.860034,0.875133
#MPA, Kmeans, Cmeans
0.875133,0.860034,0.875133
