#MPA, Kmeans, Cmeans
88.6568,52.4439,51.9448
#MPA, Kmeans, Cmeans
82.1671,36.8208,55.4725
#MPA, Kmeans, Cmeans
83.301,49.1623,47.3593
#MPA, Kmeans, Cmeans
69.6634,52.2848,25.4258
#MPA, Kmeans, Cmeans
82.0788,52.066,56.5431
#MPA, Kmeans, Cmeans
60.7009,50.8225,46.1068
#MPA, Kmeans, Cmeans
89.7952,49.7223,56.1738
#MPA, Kmeans, Cmeans
83.4472,37.6791,56.8948
#MPA, Kmeans, Cmeans
70.783,80.9813,57.4941
#MPA, Kmeans, Cmeans
84.2149,46.8742,47.7455
