#MPA, Kmeans, Cmeans
0.69387,0.688868,0.731999
#MPA, Kmeans, Cmeans
0.710807,0.713001,0.733009
#MPA, Kmeans, Cmeans
0.704225,0.713132,0.720942
#MPA, Kmeans, Cmeans
0.695889,0.707297,0.735729
#MPA, Kmeans, Cmeans
0.729586,0.730552,0.689834
#MPA, Kmeans, Cmeans
0.693344,0.690009,0.685446
#MPA, Kmeans, Cmeans
0.726471,0.710763,0.695582
#MPA, Kmeans, Cmeans
0.718178,0.67101,0.712825
#MPA, Kmeans, Cmeans
0.702734,0.656136,0.728051
#MPA, Kmeans, Cmeans
0.725593,0.710982,0.716116
