#MPA, Kmeans, Cmeans
0.285895,0.30135,0.293782
#MPA, Kmeans, Cmeans
0.3004,0.299708,0.300955
#MPA, Kmeans, Cmeans
0.301637,0.300894,0.30135
#MPA, Kmeans, Cmeans
0.30028,0.300894,0.300955
#MPA, Kmeans, Cmeans
0.300863,0.299367,0.30135
#MPA, Kmeans, Cmeans
0.300894,0.299708,0.300955
#MPA, Kmeans, Cmeans
0.301637,0.299708,0.260006
#MPA, Kmeans, Cmeans
0.300903,0.299708,0.30135
#MPA, Kmeans, Cmeans
0.301637,0.299708,0.301637
#MPA, Kmeans, Cmeans
0.299581,0.299367,0.301637
