#MPA, Kmeans, Cmeans
0.208783,0.24409,0.24564
#MPA, Kmeans, Cmeans
0.218052,0.240688,0.249341
#MPA, Kmeans, Cmeans
0.0707854,0.258833,0.131879
#MPA, Kmeans, Cmeans
0.0965622,0.252674,0.233832
#MPA, Kmeans, Cmeans
0.191473,0.276948,0.251195
#MPA, Kmeans, Cmeans
0.0842419,0.210236,0.253072
#MPA, Kmeans, Cmeans
0.0930931,0.265627,0.326469
#MPA, Kmeans, Cmeans
0.0730681,0.276948,0.24895
#MPA, Kmeans, Cmeans
0.13238,0.244262,0.254217
#MPA, Kmeans, Cmeans
0.117403,0.25291,0.268012
