#MPA, Kmeans, Cmeans
0.473373,0.245943,0.487364
#MPA, Kmeans, Cmeans
0.491782,0.133281,0.106456
#MPA, Kmeans, Cmeans
0.468429,0.487364,0.488941
#MPA, Kmeans, Cmeans
0.4962,0.491782,0.468429
#MPA, Kmeans, Cmeans
0.491782,0.470953,0.267403
#MPA, Kmeans, Cmeans
0.468429,0.470953,0.473373
#MPA, Kmeans, Cmeans
0.48,0.433715,0.475687
#MPA, Kmeans, Cmeans
0.477896,0.488941,0.253202
#MPA, Kmeans, Cmeans
0.481999,0.470953,0.473373
#MPA, Kmeans, Cmeans
0.483892,0.490414,0.451072
