#MPA, Kmeans, Cmeans
1.78593,1.52391,1.5105
#MPA, Kmeans, Cmeans
1.71461,1.60466,1.34526
#MPA, Kmeans, Cmeans
1.6494,1.46814,1.23978
#MPA, Kmeans, Cmeans
1.73263,1.34186,1.36304
#MPA, Kmeans, Cmeans
2.13202,1.36702,1.31841
#MPA, Kmeans, Cmeans
1.70143,1.3276,1.68622
#MPA, Kmeans, Cmeans
2.1353,1.56739,1.53026
#MPA, Kmeans, Cmeans
2.04893,1.92569,1.50399
#MPA, Kmeans, Cmeans
1.89468,1.71887,1.26383
#MPA, Kmeans, Cmeans
1.70139,1.34264,1.6042
