#MPA, Kmeans, Cmeans
0.265922,0.375903,0.384795
#MPA, Kmeans, Cmeans
0.160359,0.384549,0.116794
#MPA, Kmeans, Cmeans
0.0633399,0.289268,0.384969
#MPA, Kmeans, Cmeans
0.036569,0.329139,0.384998
#MPA, Kmeans, Cmeans
0.0655963,0.384549,0.0473446
#MPA, Kmeans, Cmeans
0.0987087,0.372793,0.194217
#MPA, Kmeans, Cmeans
0.210896,0.316942,0.259585
#MPA, Kmeans, Cmeans
0.100866,0.384549,0.384969
#MPA, Kmeans, Cmeans
0.156523,0.329655,0.384998
#MPA, Kmeans, Cmeans
0.0540746,0.251425,0.384998
