#MPA, Kmeans, Cmeans
0.502222,0.495152,0.496768
#MPA, Kmeans, Cmeans
0.495758,0.567879,0.495152
#MPA, Kmeans, Cmeans
0.498182,0.5,0.495758
#MPA, Kmeans, Cmeans
0.502222,0.507879,0.495152
#MPA, Kmeans, Cmeans
0.495758,0.5,0.494949
#MPA, Kmeans, Cmeans
0.495758,0.502222,0.496768
#MPA, Kmeans, Cmeans
0.502222,0.664848,0.495152
#MPA, Kmeans, Cmeans
0.494949,0.496768,0.495152
#MPA, Kmeans, Cmeans
0.495758,0.495152,0.504848
#MPA, Kmeans, Cmeans
0.498182,0.498182,0.495152
