#MPA, Kmeans, Cmeans
0.5,0.49827,0.49827
#MPA, Kmeans, Cmeans
0.5,0.49827,0.49827
#MPA, Kmeans, Cmeans
0.5,0.49827,0.498893
#MPA, Kmeans, Cmeans
0.5,0.49827,0.49827
#MPA, Kmeans, Cmeans
0.5,0.49827,0.49827
#MPA, Kmeans, Cmeans
0.5,0.49827,0.49827
#MPA, Kmeans, Cmeans
0.5,0.49827,0.49827
#MPA, Kmeans, Cmeans
0.5,0.499377,0.49827
#MPA, Kmeans, Cmeans
0.5,0.49827,0.498893
#MPA, Kmeans, Cmeans
0.5,0.49827,0.49827
