#MPA, Kmeans, Cmeans
0.5318,0.684589,0.553265
#MPA, Kmeans, Cmeans
0.56405,0.56405,0.575786
#MPA, Kmeans, Cmeans
0.526619,0.553265,0.556754
#MPA, Kmeans, Cmeans
0.571768,0.56405,0.517526
#MPA, Kmeans, Cmeans
0.56405,0.529157,0.515517
#MPA, Kmeans, Cmeans
0.526619,0.529157,0.5318
#MPA, Kmeans, Cmeans
0.540365,0.626963,0.606873
#MPA, Kmeans, Cmeans
0.537404,0.556754,0.621782
#MPA, Kmeans, Cmeans
0.543431,0.529157,0.5318
#MPA, Kmeans, Cmeans
0.546603,0.560349,0.513614
