#step,index
0,0.0982884
1,0.12402
2,0.127948
3,0.127948
4,0.127948
5,0.127948
6,0.127948
7,0.127948
8,0.127948
9,0.0999291
10,0.0999291
11,0.0999291
12,0.0999291
13,0.0999291
14,0.0999291
15,0.0999291
16,0.0999291
17,0.0999291
18,0.0999291
19,0.0999291
20,0.0999291
21,0.0999291
22,0.0999291
23,0.0999291
24,0.0999291
25,0.130151
26,0.0992106
27,0.0992106
28,0.0992106
29,0.0992106
30,0.0992106
31,0.0992106
32,0.0992106
33,0.0992106
34,0.0992106
35,0.0992106
36,0.0992106
37,0.0992106
38,0.0992106
39,0.0992106
40,0.0992106
41,0.0992106
42,0.0992106
43,0.0992106
44,0.0992106
45,0.0992106
46,0.114002
47,0.114002
48,0.114002
49,0.101286
50,0.101286
51,0.101286
52,0.101286
53,0.101286
54,0.101286
55,0.101286
56,0.101286
57,0.101286
58,0.101286
59,0.101286
60,0.101286
61,0.101286
62,0.101286
63,0.101286
64,0.101286
65,0.101286
66,0.101286
67,0.101286
68,0.101286
69,0.101286
70,0.101286
71,0.101286
72,0.101286
73,0.101286
74,0.101286
75,0.101286
76,0.101286
77,0.101286
78,0.101286
79,0.101286
80,0.101286
81,0.101286
82,0.101286
83,0.101286
84,0.101286
85,0.101286
86,0.101286
87,0.101286
88,0.101286
89,0.101286
90,0.101286
91,0.101286
92,0.101286
93,0.101286
94,0.101286
95,0.101286
96,0.101286
97,0.101286
98,0.101286
99,0.101286
100,0.101286
101,0.101286
102,0.101286
103,0.101286
104,0.101286
105,0.101286
106,0.101286
107,0.101286
108,0.101286
109,0.101286
110,0.101286
111,0.101286
112,0.101286
113,0.101286
114,0.101286
115,0.101286
116,0.101286
117,0.101286
118,0.101286
119,0.101286
120,0.101286
121,0.101286
122,0.101286
123,0.101286
124,0.101286
125,0.101286
126,0.101286
127,0.101286
128,0.101286
129,0.101286
130,0.101286
131,0.101286
132,0.101286
133,0.101286
134,0.101286
135,0.101286
136,0.101286
137,0.101286
138,0.101286
139,0.101286
140,0.101286
141,0.101286
142,0.101286
143,0.101286
144,0.101286
145,0.101286
146,0.101286
147,0.101286
148,0.101286
149,0.101286
150,0.101286
151,0.101286
152,0.101286
153,0.101286
154,0.101286
155,0.101286
156,0.101286
157,0.101286
158,0.101286
159,0.101286
160,0.101286
161,0.101286
162,0.101286
163,0.101286
164,0.101286
165,0.101286
166,0.101286
167,0.101286
168,0.101286
169,0.101286
170,0.101286
171,0.101286
172,0.101286
173,0.101286
174,0.101286
175,0.101286
176,0.101286
177,0.101286
178,0.101286
179,0.101286
180,0.101286
181,0.101286
182,0.101286
183,0.101286
184,0.101286
185,0.101286
186,0.101286
187,0.101286
188,0.101286
189,0.101286
190,0.101286
191,0.101286
192,0.101286
193,0.101286
194,0.101286
195,0.101286
196,0.101286
197,0.101286
198,0.101286
199,0.101286
200,0.101286
201,0.101286
202,0.101286
203,0.101286
204,0.101286
205,0.101286
206,0.101286
207,0.101286
208,0.101286
209,0.101286
210,0.101286
211,0.101286
212,0.101286
213,0.101286
214,0.101286
215,0.101286
216,0.101286
217,0.101286
218,0.101286
219,0.101286
220,0.101286
221,0.101286
222,0.101286
223,0.101286
224,0.101286
225,0.101286
226,0.101286
227,0.101286
228,0.101286
229,0.101286
230,0.101286
231,0.101286
232,0.101286
233,0.101286
234,0.101286
235,0.101286
236,0.101286
237,0.101286
238,0.101286
239,0.101286
240,0.101286
241,0.101286
242,0.101286
243,0.101286
244,0.101286
245,0.101286
246,0.101286
247,0.101286
248,0.101286
249,0.101286
250,0.101286
251,0.101286
252,0.101286
253,0.101286
254,0.101286
255,0.101286
256,0.101286
257,0.101286
258,0.101286
259,0.101286
260,0.101286
261,0.101286
262,0.101286
263,0.101286
264,0.101286
265,0.101286
266,0.101286
267,0.101286
268,0.101286
269,0.101286
270,0.101286
271,0.101286
272,0.101286
273,0.101286
274,0.101286
275,0.101286
276,0.101286
277,0.101286
278,0.101286
279,0.101286
280,0.101286
281,0.101286
282,0.101286
283,0.101286
284,0.101286
285,0.101286
286,0.101286
287,0.101286
288,0.101286
289,0.101286
290,0.101286
291,0.101286
292,0.101286
293,0.101286
294,0.101286
295,0.101286
296,0.101286
297,0.101286
298,0.101286
299,0.101286
300,0.101286
301,0.101286
302,0.101286
303,0.101286
304,0.101286
305,0.101286
306,0.101286
307,0.101286
308,0.101286
309,0.101286
310,0.101286
311,0.101286
312,0.101286
313,0.101286
314,0.101286
315,0.101286
316,0.101286
317,0.101286
318,0.101286
319,0.101286
320,0.101286
321,0.101286
322,0.101286
323,0.101286
324,0.101286
325,0.101286
326,0.101286
327,0.101286
328,0.101286
329,0.101286
330,0.101286
331,0.101286
332,0.101286
333,0.101286
334,0.101286
335,0.101286
336,0.101286
337,0.101286
338,0.101286
339,0.101286
340,0.101286
341,0.101286
342,0.101286
343,0.101286
344,0.101286
345,0.101286
346,0.101286
347,0.101286
348,0.101286
349,0.101286
350,0.101286
351,0.101286
352,0.101286
353,0.101286
354,0.101286
355,0.101286
356,0.101286
357,0.101286
358,0.101286
359,0.101286
360,0.101286
361,0.101286
362,0.101286
363,0.101286
364,0.101286
365,0.101286
366,0.101286
367,0.101286
368,0.101286
369,0.101286
370,0.101286
371,0.101286
372,0.101286
373,0.101286
374,0.101286
375,0.101286
376,0.101286
377,0.101286
378,0.101286
379,0.101286
380,0.101286
381,0.101286
382,0.101286
383,0.101286
384,0.101286
385,0.101286
386,0.101286
387,0.101286
388,0.101286
389,0.101286
390,0.101286
391,0.101286
392,0.101286
393,0.101286
394,0.101286
395,0.101286
396,0.101286
397,0.101286
398,0.101286
399,0.101286
400,0.101286
401,0.101286
402,0.101286
403,0.156445
404,0.156445
405,0.151799
406,0.151799
407,0.151799
408,0.151799
409,0.151799
410,0.151799
411,0.151799
412,0.151799
413,0.152319
414,0.152319
415,0.152319
416,0.152319
417,0.152319
418,0.152319
419,0.152319
420,0.152319
421,0.152319
422,0.152319
423,0.152319
424,0.152319
425,0.151799
426,0.151799
427,0.145362
428,0.146373
429,0.146373
430,0.146373
431,0.146373
432,0.146373
433,0.146373
434,0.146373
435,0.146373
436,0.146373
437,0.146373
438,0.146373
439,0.146373
440,0.146373
441,0.146373
442,0.146373
443,0.146373
444,0.146373
445,0.146373
446,0.146373
447,0.146373
448,0.146373
449,0.146373
450,0.146373
451,0.146373
452,0.146373
453,0.146373
454,0.146373
455,0.146373
456,0.146373
457,0.146373
458,0.146373
459,0.146373
460,0.146373
461,0.146373
462,0.146373
463,0.146373
464,0.146373
465,0.146373
466,0.146373
467,0.146373
468,0.146373
469,0.146373
470,0.146373
471,0.146373
472,0.146373
473,0.146373
474,0.146373
475,0.146373
476,0.146373
477,0.146373
478,0.146373
479,0.146373
480,0.146373
481,0.146373
482,0.146373
483,0.146373
484,0.146373
485,0.146373
486,0.146373
487,0.146373
488,0.146373
489,0.146373
490,0.146373
491,0.146373
492,0.146373
493,0.146373
494,0.146373
495,0.146373
496,0.146373
497,0.146373
498,0.146373
499,0.146373
500,0.146373
501,0.146373
502,0.146373
503,0.146373
504,0.146373
505,0.146373
506,0.146373
507,0.146373
508,0.146373
509,0.146373
510,0.146373
511,0.146373
512,0.146373
513,0.146373
514,0.146373
515,0.146373
516,0.146373
517,0.146373
518,0.146373
519,0.146373
520,0.146373
521,0.146373
522,0.146373
523,0.146373
524,0.146373
525,0.146373
526,0.146373
527,0.146373
528,0.146373
529,0.146373
530,0.146373
531,0.146373
532,0.146373
533,0.146373
534,0.146373
535,0.146373
536,0.146373
537,0.146373
538,0.146373
539,0.146373
540,0.146373
541,0.146373
542,0.146373
543,0.146373
544,0.146373
545,0.146373
546,0.146373
547,0.146373
548,0.146373
549,0.146373
550,0.146373
551,0.146373
552,0.146373
553,0.146373
554,0.146373
555,0.146373
556,0.148314
557,0.148314
558,0.148314
559,0.148314
560,0.148314
561,0.148314
562,0.148314
563,0.148314
564,0.148314
565,0.148314
566,0.148314
567,0.148314
568,0.148314
569,0.148314
570,0.148314
571,0.148314
572,0.148314
573,0.148314
574,0.148314
575,0.148314
576,0.148314
577,0.148314
578,0.148314
579,0.148314
580,0.148314
581,0.148314
582,0.148314
583,0.148314
584,0.148314
585,0.148314
586,0.148314
587,0.148314
588,0.148314
589,0.148314
590,0.148314
591,0.148314
592,0.148314
593,0.148314
594,0.148314
595,0.148314
596,0.148314
597,0.148314
598,0.148314
599,0.148314
600,0.148314
601,0.148314
602,0.148314
603,0.148314
604,0.148314
605,0.148314
606,0.148314
607,0.148314
608,0.148314
609,0.148314
610,0.148314
611,0.148314
612,0.148314
613,0.148314
614,0.148314
615,0.148314
616,0.148314
617,0.148314
618,0.148314
619,0.148314
620,0.148314
621,0.148314
622,0.148314
623,0.148314
624,0.148314
625,0.148314
626,0.148314
627,0.148314
628,0.148314
629,0.148314
630,0.148314
631,0.148314
632,0.148314
633,0.148314
634,0.148314
635,0.148314
636,0.148314
637,0.148314
638,0.148314
639,0.148314
640,0.148314
641,0.148314
642,0.148314
643,0.148314
644,0.148314
645,0.148314
646,0.148314
647,0.148314
648,0.148314
649,0.148314
650,0.148314
651,0.148314
652,0.148314
653,0.148314
654,0.148314
655,0.148314
656,0.148314
657,0.148314
658,0.148314
659,0.148314
660,0.148314
661,0.148314
662,0.148314
663,0.148314
664,0.148314
665,0.148314
666,0.148314
667,0.148314
668,0.148314
669,0.148314
670,0.148314
671,0.148314
672,0.148314
673,0.148314
674,0.148314
675,0.148314
676,0.148314
677,0.148314
678,0.148314
679,0.148314
680,0.148314
681,0.148314
682,0.148314
683,0.148314
684,0.148314
685,0.148314
686,0.148314
687,0.148314
688,0.148314
689,0.148314
690,0.148314
691,0.148314
692,0.148314
693,0.148314
694,0.148314
695,0.148314
696,0.148314
697,0.148314
698,0.148314
699,0.148314
700,0.148314
701,0.148314
702,0.148314
703,0.148314
704,0.148314
705,0.148314
706,0.148314
707,0.148314
708,0.148314
709,0.148314
710,0.148314
711,0.148314
712,0.148314
713,0.148314
714,0.148314
715,0.148314
716,0.148314
717,0.148314
718,0.148314
719,0.148314
720,0.148314
721,0.148314
722,0.148314
723,0.148314
724,0.148314
725,0.148314
726,0.148314
727,0.148314
728,0.148314
729,0.148314
730,0.148314
731,0.148314
732,0.148314
733,0.148314
734,0.148314
735,0.148314
736,0.148314
737,0.148314
738,0.148314
739,0.148314
740,0.148314
741,0.148314
742,0.148314
743,0.148314
744,0.148314
745,0.148314
746,0.148314
747,0.148314
748,0.148314
749,0.148314
750,0.148314
751,0.148314
752,0.148314
753,0.148314
754,0.148314
755,0.148314
756,0.148314
757,0.148314
758,0.148314
759,0.148314
760,0.148314
761,0.148314
762,0.148314
763,0.148314
764,0.148314
765,0.148314
766,0.148314
767,0.148314
768,0.148314
769,0.148314
770,0.148314
771,0.148314
772,0.148314
773,0.148314
774,0.148314
775,0.148314
776,0.148314
777,0.148314
778,0.148314
779,0.148314
780,0.148314
781,0.148314
782,0.148314
783,0.148314
784,0.148314
785,0.148314
786,0.148314
787,0.148314
788,0.148314
789,0.148314
790,0.148314
791,0.148314
792,0.148314
793,0.148314
794,0.148314
795,0.148314
796,0.148314
797,0.148314
798,0.148314
799,0.148314
800,0.148314
801,0.148314
802,0.148314
803,0.148314
804,0.148314
805,0.148314
806,0.148314
807,0.148314
808,0.148314
809,0.148314
810,0.148314
811,0.148314
812,0.148314
813,0.148314
814,0.148314
815,0.148314
816,0.148314
817,0.148314
818,0.148314
819,0.148314
820,0.148314
821,0.148314
822,0.148314
823,0.148314
824,0.148314
825,0.148314
826,0.148314
827,0.148314
828,0.148314
829,0.148314
830,0.148314
831,0.148314
832,0.148314
833,0.148314
834,0.148314
835,0.148314
836,0.148314
837,0.148314
838,0.148314
839,0.148314
840,0.148314
841,0.148314
842,0.148314
843,0.148314
844,0.148314
845,0.148314
846,0.148314
847,0.148314
848,0.148314
849,0.148314
850,0.148314
851,0.148314
852,0.148314
853,0.148314
854,0.148314
855,0.148314
856,0.148314
857,0.148314
858,0.148314
859,0.148314
860,0.148314
861,0.148314
862,0.148314
863,0.148314
864,0.148314
865,0.148314
866,0.148314
867,0.148314
868,0.148314
869,0.148314
870,0.148314
871,0.148314
872,0.148314
873,0.148314
874,0.148314
875,0.148314
876,0.148314
877,0.148314
878,0.148314
879,0.148314
880,0.148314
881,0.148314
882,0.148314
883,0.148314
884,0.148314
885,0.148314
886,0.148314
887,0.148314
888,0.148314
889,0.148314
890,0.148314
891,0.148314
892,0.148314
893,0.148314
894,0.148314
895,0.148314
896,0.148314
897,0.148314
898,0.148314
899,0.148314
900,0.148314
901,0.148314
902,0.148314
903,0.148314
904,0.148314
905,0.148314
906,0.148314
907,0.148314
908,0.148314
909,0.148314
910,0.148314
911,0.148314
912,0.148314
913,0.148314
914,0.148314
915,0.148314
