#step,index
0,0.801074
1,0.801074
2,0.747204
3,0.730559
4,0.730559
5,0.823624
6,0.841521
7,0.841521
8,0.747204
9,0.747204
10,0.747204
11,0.747204
12,0.747204
13,0.747204
14,0.747204
15,0.747204
16,0.747204
17,0.747204
18,0.747204
19,0.747204
20,0.747204
21,0.747204
22,0.747204
23,0.747204
24,0.747204
25,0.747204
26,0.747204
27,0.747204
28,0.747204
29,0.747204
30,0.747204
31,0.747204
32,0.747204
33,0.747204
34,0.747204
35,0.747204
36,0.747204
37,0.747204
38,0.747204
39,0.747204
40,0.747204
41,0.747204
42,0.747204
43,0.747204
44,0.747204
45,0.75472
46,0.75472
47,0.75472
48,0.75472
49,0.75472
50,0.75472
51,0.75472
52,0.75472
53,0.75472
54,0.75472
55,0.75472
56,0.75472
57,0.75472
58,0.75472
59,0.75472
60,0.75472
61,0.75472
62,0.75472
63,0.75472
64,0.75472
65,0.75472
66,0.75472
67,0.75472
68,0.75472
69,0.75472
70,0.75472
71,0.75472
72,0.75472
73,0.75472
74,0.75472
75,0.75472
76,0.75472
77,0.75472
78,0.75472
79,0.75472
80,0.75472
81,0.75472
82,0.75472
83,0.75472
84,0.75472
85,0.75472
86,0.75472
87,0.75472
88,0.75472
89,0.75472
90,0.75472
91,0.767517
92,0.767517
93,0.767517
94,0.767517
95,0.767517
96,0.767517
97,0.767517
98,0.767517
99,0.767517
100,0.767517
101,0.767517
102,0.767517
103,0.767517
104,0.767517
105,0.767517
106,0.767517
107,0.767517
108,0.767517
109,0.767517
110,0.767517
111,0.767517
112,0.767517
113,0.767517
114,0.767517
115,0.767517
116,0.767517
117,0.767517
118,0.767517
119,0.767517
120,0.767517
121,0.767517
122,0.767517
123,0.767517
124,0.767517
125,0.767517
126,0.767517
127,0.767517
128,0.767517
129,0.767517
130,0.767517
131,0.767517
132,0.767517
133,0.767517
134,0.767517
135,0.767517
136,0.767517
137,0.767517
138,0.767517
139,0.767517
140,0.767517
141,0.767517
142,0.767517
143,0.767517
144,0.767517
145,0.767517
146,0.767517
147,0.767517
148,0.767517
149,0.767517
150,0.767517
151,0.767517
152,0.767517
153,0.767517
154,0.767517
155,0.767517
156,0.767517
157,0.767517
158,0.767517
159,0.767517
160,0.767517
161,0.767517
162,0.767517
163,0.767517
164,0.767517
165,0.767517
166,0.767517
167,0.767517
168,0.767517
169,0.767517
170,0.767517
171,0.767517
172,0.767517
173,0.767517
174,0.767517
175,0.767517
176,0.767517
177,0.767517
178,0.767517
179,0.767517
180,0.767517
181,0.767517
182,0.767517
183,0.767517
184,0.767517
185,0.767517
186,0.767517
187,0.767517
188,0.767606
189,0.767606
190,0.767606
191,0.767606
192,0.767606
193,0.767606
