#step,index
0,58.2279
1,67.4229
2,67.4229
3,67.4229
4,69.5478
5,69.5478
6,69.5478
7,69.5478
8,69.5478
9,69.5478
10,69.5478
11,69.5478
12,69.5478
13,69.5478
14,69.5478
15,69.5478
16,69.5478
17,69.5478
18,69.5478
19,69.5478
20,69.5478
21,69.5478
22,69.5478
23,69.5478
24,69.5478
25,69.8371
26,69.8371
27,69.8371
28,69.8371
29,69.8371
30,69.8371
31,69.8371
32,69.8371
33,69.8371
34,69.8371
35,69.8371
36,69.8371
37,69.8371
38,69.8371
39,69.8371
40,69.8371
41,69.8371
42,69.8371
43,69.8371
44,69.8371
45,69.8371
46,69.8371
47,69.8371
48,69.8371
49,69.8371
50,69.8371
51,69.8371
52,69.8371
53,69.8371
54,69.8371
55,69.8371
56,69.8371
57,69.8371
58,69.8371
59,69.8371
60,69.8371
61,69.8371
62,69.8371
63,69.8371
64,69.8371
65,69.8371
66,69.8371
67,69.8371
68,69.8371
69,69.8371
70,69.8371
71,69.8371
72,69.8371
73,69.8371
74,69.8371
75,69.8371
76,69.8371
77,69.8371
78,69.8371
79,69.8371
80,69.8371
81,69.8371
82,69.8371
83,69.8371
84,69.8371
85,69.8371
86,69.8371
87,69.8371
88,69.8371
89,69.8371
90,69.8371
91,69.8371
92,69.8371
93,69.8371
94,69.8371
95,69.8371
96,69.8371
97,69.8371
98,69.8371
99,69.8371
100,69.8371
101,69.8371
102,69.8371
103,69.8371
104,69.8371
105,69.8371
106,69.8371
107,69.8371
108,69.8371
109,69.8371
110,69.8371
111,69.8371
112,69.8371
113,69.8371
114,69.8371
115,69.8371
116,69.8371
117,69.8371
118,69.8371
119,69.8371
120,69.8371
121,69.8371
122,69.8371
123,69.8371
124,69.8371
125,69.8371
126,69.8371
127,69.8371
128,69.8371
129,69.8371
130,69.8371
131,69.8371
132,69.8371
133,69.8371
134,69.8371
135,69.8371
136,69.8371
137,69.8371
138,69.8371
139,69.8371
140,69.8371
141,69.8371
142,69.8371
143,69.8371
144,69.8371
145,69.8371
146,69.8371
147,69.8371
148,69.8371
149,69.8371
150,69.8371
151,69.8371
152,69.8371
153,69.8371
154,86.8775
155,86.8775
156,86.8775
157,86.8775
158,86.8775
159,86.8775
160,86.8775
161,86.8775
162,86.8775
163,86.8775
164,86.8775
165,86.8775
166,86.8775
167,86.8775
168,86.8775
169,86.8775
170,86.8775
171,86.8775
172,86.8775
173,86.8775
174,86.8775
175,86.8775
176,86.8775
177,86.8775
178,86.8775
179,86.8775
180,86.8775
181,86.8775
182,86.8775
183,86.8775
184,86.8775
185,86.8775
186,86.8775
187,86.8775
188,86.8775
189,86.8775
190,86.8775
191,86.8775
192,86.8775
193,86.8775
194,86.8775
195,86.8775
196,86.8775
197,86.8775
198,86.8775
199,86.8775
200,86.8775
201,86.8775
202,86.8775
203,86.8775
204,86.8775
205,86.8775
206,86.8775
207,86.8775
208,86.8775
209,86.8775
210,86.8775
211,86.8775
212,86.8775
213,86.8775
214,86.8775
215,86.8775
216,86.8775
217,86.8775
218,86.8775
219,86.8775
220,86.8775
221,86.8775
222,86.8775
223,86.8775
224,86.8775
225,86.8775
226,86.8775
227,86.8775
228,86.8775
229,86.8775
230,86.8775
231,75.3048
232,75.3048
233,75.3048
234,75.3048
235,75.3048
236,75.3048
237,75.3048
238,75.3048
239,75.3048
240,75.3048
241,75.3048
242,75.3048
243,75.3048
244,75.3048
245,75.3048
246,75.3048
247,75.3048
248,75.3048
249,75.3048
250,75.3048
251,75.3048
252,75.3048
253,75.3048
254,75.3048
255,75.3048
256,75.3048
257,75.3048
258,75.3048
259,75.3048
260,75.3048
261,75.3048
262,75.3048
263,75.3048
264,75.3048
265,75.3048
266,75.3048
267,75.3048
268,75.3048
269,75.3048
270,75.3048
271,75.3048
272,75.3048
273,75.3048
274,75.3048
275,75.3048
276,75.3048
277,75.3048
278,75.3048
279,75.3048
280,75.3048
281,75.3048
282,75.3048
283,75.3048
284,75.3048
285,75.3048
286,75.3048
287,75.3048
288,75.3048
289,75.3048
290,75.3048
291,75.3048
292,75.3048
293,75.3048
294,75.3048
295,75.3048
296,75.3048
297,75.3048
298,75.3048
299,75.3048
300,75.3048
301,75.3048
302,75.3048
303,75.3048
304,75.3048
305,75.3048
306,75.3048
307,75.3048
308,75.3048
309,75.3048
310,75.3048
311,75.3048
312,75.3048
313,75.3048
314,75.3048
315,75.3048
316,75.3048
317,75.3048
318,75.3048
319,75.3048
320,75.3048
321,75.3048
322,75.3048
323,75.3048
324,75.3048
325,75.3048
326,75.3048
327,75.3048
328,75.3048
329,75.3048
330,75.3048
331,75.3048
332,75.3048
333,75.3048
334,75.3048
335,75.3048
336,75.3048
337,75.3048
338,75.3048
339,75.3048
340,75.3048
341,75.3048
342,75.3048
343,75.3048
344,75.3048
345,75.3048
346,75.3048
347,75.3048
348,75.3048
349,75.3048
350,75.3048
351,75.3048
352,75.3048
353,75.3048
354,75.3048
355,75.3048
356,75.3048
357,75.3048
358,75.3048
359,75.3048
360,75.3048
361,75.3048
362,75.3048
363,75.3048
364,75.3048
365,75.3048
366,75.3048
367,75.3048
368,75.3048
369,75.3048
370,75.3048
371,75.3048
372,75.3048
373,75.3048
374,75.3048
375,75.3048
376,75.3048
377,75.3048
378,75.3048
379,75.3048
380,75.3048
381,75.3048
382,75.3048
383,75.3048
384,75.3048
385,75.3048
386,75.3048
387,75.3048
388,75.3048
389,75.3048
390,75.3048
391,75.3048
392,75.3048
393,75.3048
394,75.3048
395,75.3048
396,75.3048
397,75.3048
398,75.3048
399,75.3048
400,75.3048
401,75.3048
402,75.3048
403,75.3048
404,75.3048
405,75.3048
406,75.3048
407,75.3048
408,75.3048
409,68.8282
410,68.8282
411,68.8282
412,68.2374
413,68.2374
414,68.2374
415,68.2374
416,68.2374
417,68.2374
418,68.2374
419,68.2374
420,68.2374
421,68.2374
422,68.2374
423,68.2374
424,68.2374
425,68.2374
426,68.2374
427,68.2374
428,68.2374
429,68.2374
430,68.2374
431,68.2374
432,68.2374
433,68.2374
434,68.2374
435,68.2374
436,68.2374
437,68.2374
438,68.2374
439,68.2374
440,68.2374
441,68.2374
442,68.2374
443,68.2374
444,68.2374
445,68.2374
446,68.2374
447,68.2374
448,68.2374
449,68.2374
450,68.2374
451,68.2374
452,68.2374
453,68.2374
454,68.2374
455,68.2374
456,68.2374
457,68.2374
458,68.2374
459,68.2374
460,68.2374
461,68.2374
462,68.2374
463,68.2374
464,68.2374
465,68.2374
466,68.2374
467,68.2374
468,68.2374
469,68.2374
470,68.2374
471,68.2374
472,68.2374
473,68.2374
474,68.2374
475,68.2374
476,68.2374
477,68.2374
478,68.2374
479,68.2374
480,68.2374
481,68.2374
482,68.2374
483,68.2374
484,68.2374
485,68.2374
486,68.2374
487,68.2374
488,68.2374
489,68.2374
490,68.2374
491,68.2374
492,68.2374
493,68.2374
494,68.2374
495,68.2374
496,68.2374
497,68.2374
498,68.2374
499,68.2374
500,68.2374
501,68.2374
502,68.2374
503,68.2374
504,68.2374
505,68.2374
506,68.2374
507,68.2374
508,68.2374
509,68.2374
510,68.2374
511,68.2374
512,68.2374
513,68.2374
514,68.2374
515,68.2374
516,68.2374
517,68.2374
518,68.2374
519,68.2374
520,68.2374
521,68.2374
522,68.2374
523,68.2374
524,68.2374
525,68.2374
526,68.2374
527,68.2374
528,68.2374
529,68.2374
530,68.2374
531,68.2374
532,68.2374
533,68.2374
534,68.2374
535,68.2374
536,68.2374
537,68.2374
538,68.2374
539,68.2374
540,68.2374
541,68.2374
542,68.2374
543,68.2374
544,68.2374
545,68.2374
546,68.2374
547,68.2374
548,68.2374
549,68.2374
550,68.2374
551,68.2374
552,68.2374
553,68.2374
554,68.2374
555,68.2374
556,68.2374
557,68.2374
558,68.2374
559,68.2374
560,68.2374
561,68.2374
562,68.2374
563,68.2374
564,68.2374
565,68.2374
566,68.2374
567,68.2374
568,68.2374
569,68.2374
570,68.2374
571,68.2374
572,68.2374
573,68.2374
574,68.2374
575,68.2374
576,68.2374
577,68.2374
578,68.2374
579,68.2374
580,68.2374
581,68.2374
582,68.2374
583,68.2374
584,68.2374
585,68.2374
586,68.2374
