#step,index
0,1.87722
1,1.71255
2,1.71255
3,1.71035
4,1.64586
5,1.62749
6,1.62749
7,1.62749
8,1.62749
9,1.62749
10,1.62749
11,1.62749
12,1.62749
13,1.62749
14,1.62749
15,1.62749
16,1.62749
17,1.62749
18,1.62749
19,1.57641
20,1.52543
21,1.52543
22,1.52543
23,1.52543
24,1.52543
25,1.52543
26,1.52543
27,1.52543
28,1.52543
29,1.52543
30,1.52543
31,1.52543
32,1.52543
33,1.52543
34,1.52543
35,1.52543
36,1.52543
37,1.50587
38,1.50587
39,1.50587
40,1.50587
41,1.50587
42,1.50587
43,1.50587
44,1.50587
45,1.50587
46,1.50587
47,1.50587
48,1.50587
49,1.50587
50,1.50587
51,1.50587
52,1.50587
53,1.50587
54,1.50587
55,1.50587
56,1.49204
57,1.49204
58,1.49204
59,1.49204
60,1.46457
61,1.46457
62,1.46457
63,1.44076
64,1.44076
65,1.41771
66,1.41771
67,1.41771
68,1.41613
69,1.41613
70,1.41613
71,1.41613
72,1.41613
73,1.41613
74,1.41613
75,1.41613
76,1.41613
77,1.41613
78,1.41613
79,1.41613
80,1.41613
81,1.41613
82,1.41613
83,1.41613
84,1.41613
85,1.41613
86,1.41613
87,1.41613
88,1.41613
89,1.41613
90,1.41613
91,1.41613
92,1.41613
93,1.41613
94,1.41613
95,1.41613
96,1.41613
97,1.41613
98,1.41613
99,1.41613
100,1.41613
101,1.41613
102,1.41613
103,1.41613
104,1.41613
105,1.41613
106,1.41613
107,1.41613
108,1.41613
109,1.41613
110,1.41613
111,1.41613
112,1.41613
113,1.41613
114,1.41613
115,1.41613
116,1.41613
117,1.41613
118,1.41613
119,1.41613
120,1.41613
121,1.41613
122,1.41613
123,1.41613
124,1.41613
125,1.41613
126,1.41613
127,1.41613
128,1.41613
129,1.41613
130,1.41613
131,1.41613
132,1.41613
133,1.41613
134,1.41613
135,1.41613
136,1.41613
137,1.41613
138,1.41613
139,1.41613
140,1.41613
141,1.41613
142,1.41613
143,1.41613
144,1.41613
145,1.41613
146,1.41613
147,1.41613
148,1.41613
149,1.41613
150,1.41613
151,1.41613
152,1.41613
153,1.41613
154,1.41613
155,1.41613
156,1.41613
157,1.41613
158,1.41613
159,1.41613
160,1.41613
161,1.41613
162,1.41613
163,1.41613
164,1.41613
165,1.41613
166,1.41613
167,1.41613
168,1.41613
169,1.41613
170,1.41613
171,1.41613
172,1.41613
173,1.41613
174,1.41613
175,1.41613
176,1.41613
177,1.41613
178,1.41613
179,1.41613
180,1.41613
181,1.41613
182,1.41613
183,1.41613
184,1.41613
185,1.41613
186,1.41613
187,1.41613
188,1.41613
189,1.41613
190,1.41613
191,1.41613
192,1.41613
193,1.41613
194,1.41613
195,1.41613
196,1.41613
197,1.41613
198,1.41613
199,1.41613
