#step,index
0,185.33
1,180.64
2,180.64
3,180.64
4,180.64
5,180.64
6,180.64
7,180.64
8,180.64
9,180.64
10,184.718
11,183.244
12,182.565
13,182.565
14,182.565
15,182.565
16,182.565
17,182.565
18,182.565
19,182.565
20,182.565
21,182.565
22,182.565
23,182.565
24,182.565
25,182.565
26,182.565
27,182.565
28,182.565
29,182.565
30,182.565
31,182.565
32,182.565
33,182.565
34,182.565
35,182.565
36,182.565
37,182.565
38,182.565
39,182.565
40,182.565
41,182.565
42,182.565
43,182.565
44,183.521
45,182.088
46,181.852
47,181.852
48,181.852
49,181.852
50,181.852
51,181.852
52,181.852
53,181.852
54,181.852
55,181.852
56,181.852
57,181.852
58,181.852
59,181.852
60,181.852
61,181.852
62,181.852
63,181.852
64,181.852
65,181.852
66,181.852
67,181.852
68,181.852
69,181.852
70,181.852
71,181.852
72,181.852
73,181.852
74,181.852
75,181.852
76,181.852
77,181.852
78,181.852
79,181.852
80,181.852
81,181.852
82,181.852
83,181.852
84,181.852
85,181.852
86,181.852
87,181.852
88,181.852
89,181.852
90,181.852
91,181.852
92,181.852
93,181.852
94,181.852
95,181.852
96,181.852
97,181.852
98,181.852
99,181.852
100,181.852
101,181.852
102,181.852
103,181.852
104,181.852
105,181.852
106,181.852
107,181.852
108,181.852
109,181.852
110,181.852
111,181.852
112,181.852
113,181.852
114,181.852
115,181.852
116,181.852
117,181.852
118,181.852
119,181.852
120,181.852
121,181.852
122,181.852
123,181.852
124,181.852
125,181.852
126,181.852
127,181.852
128,181.852
129,181.852
130,181.852
131,181.852
132,181.852
133,181.852
134,181.852
135,181.852
136,181.852
137,181.852
138,181.852
139,181.852
140,181.852
141,181.852
142,181.852
143,181.852
144,181.852
145,181.852
146,181.852
147,181.852
148,181.852
149,181.852
150,181.852
151,181.852
152,181.852
153,181.852
154,181.852
155,181.852
156,181.852
157,181.852
158,181.852
159,181.852
160,181.852
161,181.852
162,181.852
163,181.852
164,181.852
165,181.852
166,181.852
167,181.852
168,181.852
169,181.852
170,181.852
171,181.852
172,181.852
173,181.852
174,181.852
175,181.852
176,181.852
177,181.852
178,181.852
179,181.852
180,181.852
181,181.852
182,181.852
183,181.852
184,181.852
185,181.852
186,181.852
187,181.852
188,181.852
189,181.852
190,181.852
191,181.852
192,181.852
193,181.852
194,181.852
195,181.852
196,181.852
197,181.852
198,181.852
199,181.852
200,181.852
201,181.852
202,181.852
203,181.852
204,181.852
205,181.852
206,181.852
207,181.852
208,181.852
209,181.852
210,181.852
211,181.852
212,181.852
213,181.852
214,181.852
215,181.852
216,181.852
217,181.852
218,181.852
219,181.852
220,181.852
221,181.852
222,181.852
223,181.852
224,181.852
225,181.852
226,181.852
227,181.852
228,181.852
229,181.852
230,181.852
231,181.852
232,181.852
233,181.852
234,181.852
235,181.852
236,181.852
237,181.852
238,181.852
239,181.852
240,181.852
241,181.852
242,181.852
243,181.852
244,181.852
245,181.852
246,181.852
247,181.852
248,181.852
249,181.852
250,181.852
251,184.363
252,184.363
253,184.363
254,184.351
255,184.351
256,184.351
257,184.351
258,184.351
259,184.351
260,184.351
261,184.351
262,184.351
263,184.351
264,184.351
265,186.947
266,186.947
267,186.947
268,186.947
269,186.947
270,186.947
271,186.947
272,186.947
273,186.947
274,186.947
275,186.947
276,186.947
277,186.947
278,186.947
279,186.947
280,186.947
281,186.947
282,186.947
283,186.947
284,186.947
285,186.947
286,186.947
287,186.947
288,186.947
289,186.947
290,186.947
291,186.947
292,173.748
293,173.748
294,173.748
295,173.748
296,173.748
297,173.748
298,173.748
299,173.748
300,173.748
301,173.748
302,173.748
303,173.748
304,173.748
305,173.748
306,173.748
307,173.748
308,173.748
309,173.748
310,173.748
311,173.748
312,173.748
313,173.748
314,173.748
315,173.748
316,173.748
317,173.748
318,173.748
319,173.748
320,173.748
321,173.748
322,173.748
323,173.748
324,173.748
325,173.748
326,173.748
327,173.748
328,173.748
329,173.748
330,173.748
331,173.748
332,173.748
333,173.748
334,173.748
335,173.748
336,173.748
337,173.748
338,173.748
339,173.748
340,173.748
341,173.748
342,173.748
343,173.748
344,173.748
345,173.748
346,173.748
347,173.748
348,173.748
349,173.748
350,173.748
351,173.748
352,173.748
353,173.748
354,173.748
355,173.748
356,173.748
357,173.748
358,173.748
359,173.748
360,173.748
