#step,index
0,0.762685
1,0.781655
2,0.781655
3,0.781655
4,0.781655
5,0.781655
6,0.818434
7,0.818434
8,0.818434
9,0.818434
10,0.818434
11,0.818434
12,0.818434
13,0.818434
14,0.818434
15,0.818434
16,0.818434
17,0.818434
18,0.818434
19,0.818434
20,0.818434
21,0.818434
22,0.818434
23,0.818434
24,0.818434
25,0.818434
26,0.818434
27,0.818434
28,0.818434
29,0.818434
30,0.818434
31,0.818434
32,0.818434
33,0.818434
34,0.818434
35,0.818434
36,0.818434
37,0.818434
38,0.818434
39,0.818434
40,0.818434
41,0.818434
42,0.818434
43,0.818434
44,0.842864
45,0.842864
46,0.842864
47,0.842864
48,0.842864
49,0.842864
50,0.842864
51,0.842864
52,0.842864
53,0.842864
54,0.842864
55,0.842864
56,0.842864
57,0.842864
58,0.842864
59,0.842864
60,0.842864
61,0.842864
62,0.842864
63,0.842864
64,0.842864
65,0.842864
66,0.842864
67,0.842864
68,0.842864
69,0.842864
70,0.842864
71,0.842864
72,0.842864
73,0.842864
74,0.842864
75,0.842864
76,0.842864
77,0.842864
78,0.842864
79,0.842864
80,0.842864
81,0.842864
82,0.842864
83,0.842864
84,0.842864
85,0.842864
86,0.842864
87,0.842864
88,0.842864
89,0.842864
90,0.842864
91,0.842864
92,0.842864
93,0.842864
94,0.842864
95,0.842864
96,0.842864
97,0.842864
98,0.842864
99,0.842864
100,0.842864
101,0.842864
102,0.842864
103,0.842864
104,0.842864
105,0.842864
106,0.842864
107,0.842864
108,0.842864
109,0.842864
110,0.842864
111,0.842864
112,0.842864
113,0.842864
114,0.842864
115,0.842864
116,0.842864
117,0.842864
118,0.842864
119,0.842864
120,0.842864
121,0.842864
122,0.842864
123,0.842864
124,0.842864
125,0.842864
126,0.842864
127,0.842864
128,0.842864
129,0.842864
130,0.842864
131,0.842864
132,0.842864
133,0.842864
134,0.842864
135,0.842864
136,0.842864
137,0.842864
138,0.842864
139,0.842864
140,0.842864
141,0.842864
142,0.842864
