#step,index
0,0.0325284
1,0.405566
2,0.405566
3,0.405566
4,0.405566
5,0.405566
6,0.405566
7,0.405566
8,0.405566
9,0.405566
10,0.405566
11,0.405566
12,0.405566
13,0.405566
14,0.405566
15,0.405566
16,0.405566
17,0.405566
18,0.405566
19,0.405566
20,0.405566
21,0.405566
22,0.405566
23,0.405566
24,0.405566
25,0.405566
26,0.405566
27,0.405566
28,0.405566
29,0.405566
30,0.405566
31,0.405566
32,0.405566
33,0.405566
34,0.405566
35,0.405566
36,0.405566
37,0.405566
38,0.405566
39,0.405566
40,0.405566
41,0.405566
42,0.405566
43,0.405566
44,0.405566
45,0.405566
46,0.405566
47,0.405566
48,0.405566
49,0.405566
50,0.405566
51,0.405566
52,0.405566
53,0.405566
54,0.405566
55,0.405566
56,0.405566
57,0.405566
58,0.405566
59,0.405566
60,0.405566
61,0.405566
62,0.405566
63,0.405566
64,0.405566
65,0.405566
66,0.405566
67,0.405566
68,0.405566
69,0.405566
70,0.405566
71,0.405566
72,0.405566
73,0.405566
74,0.405566
75,0.405566
76,0.405566
77,0.405566
78,0.405566
79,0.405566
80,0.405566
81,0.405566
82,0.405566
83,0.405566
84,0.405566
85,0.405566
86,0.405566
87,0.405566
88,0.405566
89,0.405566
90,0.405566
91,0.405566
92,0.405566
93,0.405566
94,0.405566
95,0.405566
96,0.405566
97,0.405566
98,0.405566
99,0.405566
100,0.405566
101,0.405566
102,0.405566
103,0.405566
104,0.405566
105,0.405566
106,0.405566
107,0.405566
108,0.405566
109,0.405566
110,0.405566
111,0.405566
112,0.405566
113,0.405566
114,0.405566
115,0.405566
116,0.405566
117,0.405566
118,0.405566
119,0.405566
120,0.405566
121,0.405566
122,0.405566
123,0.405566
124,0.405566
125,0.405566
126,0.405566
127,0.405566
128,0.405566
129,0.405566
130,0.405566
131,0.405566
132,0.405566
133,0.405566
134,0.405566
135,0.405566
136,0.405566
137,0.405566
138,0.405566
139,0.405566
140,0.405566
141,0.405566
142,0.405566
143,0.405566
144,0.405566
145,0.405566
146,0.405566
147,0.405566
148,0.405566
149,0.405566
150,0.405566
151,0.405566
152,0.405566
153,0.405566
154,0.405566
155,0.405566
156,0.405566
157,0.405566
158,0.405566
159,0.405566
160,0.405566
161,0.405566
162,0.405566
163,0.405566
164,0.405566
165,0.405566
166,0.405566
167,0.405566
168,0.405566
169,0.405566
170,0.405566
171,0.405566
172,0.405566
173,0.405566
174,0.405566
175,0.405566
176,0.405566
177,0.405566
178,0.405566
179,0.405566
180,0.405566
181,0.405566
182,0.405566
183,0.405566
184,0.405566
185,0.405566
186,0.405566
187,0.405566
188,0.405566
189,0.405566
190,0.405566
191,0.405566
192,0.405566
193,0.405566
194,0.405566
195,0.405566
196,0.405566
197,0.405566
198,0.405566
199,0.405566
200,0.405566
201,0.405566
202,0.405566
203,0.405566
204,0.405566
205,0.405566
206,0.405566
207,0.405566
208,0.405566
209,0.405566
210,0.405566
211,0.405566
212,0.405566
213,0.405566
214,0.405566
215,0.405566
216,0.405566
217,0.405566
218,0.405566
219,0.405566
220,0.405566
221,0.405566
222,0.405566
223,0.405566
224,0.405566
225,0.405566
226,0.405566
227,0.405566
228,0.405566
229,0.405566
230,0.405566
231,0.405566
232,0.405566
233,0.405566
234,0.405566
235,0.405566
236,0.405566
237,0.405566
238,0.405566
239,0.405566
240,0.405566
241,0.405566
242,0.405566
243,0.405566
244,0.405566
245,0.405566
246,0.405566
247,0.405566
248,0.405566
249,0.405566
250,0.405566
251,0.405566
252,0.405566
253,0.405566
254,0.405566
255,0.405566
256,0.405566
257,0.405566
258,0.405566
259,0.405566
260,0.405566
261,0.405566
262,0.405566
263,0.405566
264,0.405566
265,0.405566
266,0.405566
267,0.405566
268,0.405566
269,0.405566
270,0.405566
271,0.405566
272,0.405566
273,0.405566
274,0.405566
275,0.405566
276,0.405566
277,0.405566
278,0.405566
279,0.405566
280,0.405566
281,0.405566
282,0.405566
283,0.405566
284,0.405566
285,0.405566
286,0.405566
287,0.405566
288,0.405566
289,0.405566
290,0.405566
291,0.405566
292,0.405566
293,0.405566
294,0.405566
295,0.405566
296,0.405566
297,0.405566
298,0.405566
299,0.405566
300,0.405566
301,0.405566
302,0.405566
303,0.405566
304,0.405566
305,0.405566
306,0.405566
307,0.405566
308,0.405566
309,0.405566
310,0.405566
311,0.405566
312,0.405566
313,0.405566
314,0.405566
315,0.405566
316,0.405566
317,0.405566
318,0.405566
319,0.405566
320,0.405566
321,0.405566
322,0.405566
323,0.405566
324,0.405566
325,0.405566
326,0.405566
327,0.405566
328,0.405566
329,0.405566
330,0.405566
331,0.405566
332,0.405566
333,0.405566
334,0.405566
335,0.405566
336,0.405566
337,0.405566
338,0.405566
339,0.405566
340,0.405566
341,0.405566
342,0.405566
343,0.405566
344,0.405566
345,0.405566
346,0.405566
347,0.405566
348,0.405566
349,0.405566
350,0.405566
351,0.405566
352,0.405566
353,0.405566
354,0.405566
355,0.405566
356,0.405566
357,0.405566
358,0.405566
359,0.405566
360,0.405566
361,0.405566
362,0.405566
363,0.405566
364,0.405566
365,0.405566
366,0.405566
367,0.405566
368,0.405566
369,0.405566
370,0.405566
371,0.405566
372,0.405566
373,0.405566
